PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
6.00000,,29.22500
7.00000,,29.22100
8.00000,,29.22200
9.00000,,29.21900
10.00000,,29.21600
16.00000,,29.21100
25.00000,,29.13700
35.00000,,27.02600
46.00000,,25.55600
55.00000,,24.73700
66.00000,,24.16100
75.00000,,23.57500
86.00000,,23.17100
96.00000,,22.68300
105.00000,,22.51600
116.00000,,21.87800
125.00000,,21.33700
135.00000,,21.03200
145.00000,,20.73400
155.00000,,20.39000
165.00000,,20.08700
175.00000,,19.90400
185.00000,,19.76800
195.00000,,19.65300
211.00000,,19.52400
231.00000,,19.35200
251.00000,,19.23300
270.00000,,19.14700
291.00000,,19.05700
310.00000,,18.95400
331.00000,,18.86400
351.00000,,18.81200
371.00000,,18.69700
390.00000,,18.52000
411.00000,,18.33000
430.00000,,18.04500
450.00000,,17.71900
470.00000,,17.34400
490.00000,,17.02800
510.00000,,16.70200
530.00000,,16.32500
550.00000,,15.93200
570.00000,,15.46500
590.00000,,15.09100
610.00000,,14.74700
631.00000,,14.28500
651.00000,,13.92000
671.00000,,13.48100
690.00000,,12.93300
710.00000,,12.34700
730.00000,,11.78900
750.00000,,11.41500
771.00000,,10.97400
790.00000,,10.58100
810.00000,,10.06800
830.00000,,9.57100
850.00000,,9.12200
871.00000,,8.80400
891.00000,,8.46300
910.00000,,8.12200
930.00000,,7.76300
950.00000,,7.52300
970.00000,,7.24400
990.00000,,7.00100
1011.00000,,6.73500
1031.00000,,6.55200
1050.00000,,6.37800
1070.00000,,6.24900
1090.00000,,6.10500
1111.00000,,5.96600
1130.00000,,5.86900
1150.00000,,5.74300
1170.00000,,5.59700
1190.00000,,5.46900
1210.00000,,5.39500
1230.00000,,5.31000
1250.00000,,5.21900
1271.00000,,5.12000
1291.00000,,5.04100
1311.00000,,4.97200
1331.00000,,4.89800
1351.00000,,4.84500
1370.00000,,4.81000
1390.00000,,4.76800
1411.00000,,4.71400
1430.00000,,4.67100
1450.00000,,4.60600
1470.00000,,4.54900
1490.00000,,4.50700
1511.00000,,4.47000
1531.00000,,4.42700
1551.00000,,4.39500
1571.00000,,4.37000
1590.00000,,4.32000
1611.00000,,4.25900
1631.00000,,4.19200
1650.00000,,4.13400
1670.00000,,4.12700
1690.00000,,4.10800
1710.00000,,4.10600
1731.00000,,4.05100
1751.00000,,4.01200
1771.00000,,3.99100
1791.00000,,3.96600
1810.00000,,3.93000
1830.00000,,3.89200
1850.00000,,3.87500
1870.00000,,3.84100
1890.00000,,3.77800
1911.00000,,3.77200
1930.00000,,3.73200
1950.00000,,3.70200
1970.00000,,3.70300
1991.00000,,3.66500
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
