PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.04000,36.59200,28.93200
2.00000,36.53000,27.93100
3.04000,36.50100,27.82100
4.04000,36.50000,27.78500
5.04000,36.49900,27.76200
6.04000,36.49900,27.75000
7.04000,36.50000,27.74300
8.04000,36.50900,27.71100
9.04000,36.50600,27.51600
10.24000,36.48100,27.35900
12.04000,36.48500,27.33100
14.00000,36.48600,27.29100
16.00000,36.47700,27.20900
17.96000,36.46800,27.10600
19.92000,36.46200,26.94700
21.96000,36.44200,26.78300
23.96000,36.42900,26.67500
26.00000,36.41400,26.43800
28.00000,36.38900,26.17600
30.00000,36.37600,25.96800
32.00000,36.33600,25.62300
34.00000,36.29600,25.30500
36.00000,36.22100,24.88600
38.04000,36.22000,24.72900
40.00000,36.26100,24.55000
42.00000,36.26800,24.27900
44.00000,36.26100,24.02000
46.04000,36.25000,23.73300
48.00000,36.28400,23.65900
50.00000,36.29500,23.48900
51.96000,36.33300,23.40200
54.04000,36.47300,23.45800
56.00000,36.52800,23.48800
58.00000,36.61900,23.47400
60.00000,36.67400,23.33900
62.00000,36.68100,23.22300
63.96000,36.69000,22.99600
66.04000,36.70000,22.72200
68.00000,36.70300,22.66000
70.00000,36.70000,22.55100
72.04000,36.71600,22.39700
73.96000,36.73800,22.22900
75.96000,36.74800,22.03500
77.96000,36.76000,21.81500
79.96000,36.75700,21.60500
81.96000,36.73300,21.40700
83.96000,36.72200,21.33200
86.00000,36.72300,21.20200
88.04000,36.72000,21.11300
90.00000,36.73300,21.08300
92.00000,36.74100,20.94500
93.96000,36.72600,20.80700
95.96000,36.69100,20.50600
98.00000,36.64400,20.18400
100.00000,36.61300,19.97300
101.96000,36.56900,19.74000
104.00000,36.55300,19.56400
106.00000,36.55400,19.44100
108.04000,36.55100,19.34000
110.04000,36.54400,19.24000
112.00000,36.54300,19.16300
114.00000,36.54800,19.05600
116.00000,36.57000,19.02500
117.92000,36.57100,18.89800
119.96000,36.57800,18.89100
122.00000,36.57800,18.85700
123.96000,36.56700,18.76300
126.00000,36.51700,18.49700
128.00000,36.49300,18.38000
129.96001,36.48000,18.26800
132.03999,36.47200,18.21200
134.03999,36.45600,18.10600
136.03999,36.43900,17.97100
138.03999,36.41200,17.81300
140.00000,36.40100,17.75700
141.96001,36.39100,17.65900
143.96001,36.37600,17.55600
146.00000,36.35600,17.43100
148.00000,36.34600,17.35800
149.96001,36.33800,17.29800
151.96001,36.32700,17.19300
153.96001,36.31300,17.12300
155.96001,36.30900,17.08400
158.00000,36.29300,16.99400
160.00000,36.28600,16.96100
162.03999,36.27700,16.89000
164.00000,36.25900,16.78300
165.96001,36.24900,16.72100
168.00000,36.23700,16.64400
170.03999,36.22600,16.54300
172.03999,36.19700,16.39300
174.00000,36.19200,16.32900
176.00000,36.16600,16.19200
178.00000,36.15500,16.13400
180.00000,36.14200,16.06100
181.96001,36.13800,16.03900
183.92000,36.12900,15.97300
185.96001,36.12200,15.94100
188.00000,36.11500,15.89600
190.00000,36.10300,15.81700
192.03999,36.09100,15.72200
194.00000,36.07600,15.62000
195.96001,36.05500,15.51400
197.96001,36.04300,15.43100
199.96001,36.02300,15.31800
201.92000,36.01800,15.28900
203.96001,36.00000,15.19400
205.92000,35.99900,15.18300
207.96001,35.98700,15.07900
210.00000,35.96600,14.97200
211.96001,35.95300,14.88000
213.96001,35.93600,14.79000
215.96001,35.93300,14.75500
217.96001,35.91800,14.64800
220.00000,35.90600,14.58700
222.03999,35.89400,14.52500
223.96001,35.88900,14.49900
225.96001,35.88200,14.46700
228.00000,35.87800,14.44700
230.00000,35.87800,14.43500
232.00000,35.87400,14.38500
234.03999,35.85800,14.30600
236.00000,35.85200,14.24100
238.00000,35.83600,14.15200
240.00000,35.82300,14.10000
241.96001,35.82000,14.07900
243.96001,35.81200,14.00600
245.96001,35.80100,13.94700
247.96001,35.79200,13.88400
250.00000,35.78000,13.81100
252.03999,35.76900,13.76200
254.00000,35.76600,13.75100
256.00000,35.76500,13.73700
258.00000,35.75900,13.68000
259.95999,35.75100,13.60700
261.95999,35.72900,13.48000
263.95999,35.71800,13.42500
266.00000,35.71300,13.40500
268.04001,35.71200,13.40200
270.00000,35.71100,13.38800
272.04001,35.70400,13.33600
274.00000,35.69600,13.29700
276.00000,35.69000,13.26500
