PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.12000,36.03791,27.18100
2.00000,36.03792,27.18200
3.00000,36.03789,27.18300
3.96000,36.03691,27.18400
5.00000,36.03791,27.18600
6.04000,36.03895,27.18700
7.00000,36.04295,27.18900
8.00000,36.04794,27.19000
9.00000,36.04902,27.19000
10.24000,36.05595,27.19100
11.96000,36.07009,27.19300
13.96000,36.11523,27.19700
15.96000,36.18856,27.19500
18.00000,36.24808,27.14900
20.00000,36.26579,27.13300
22.00000,36.38452,27.23600
24.04000,36.46402,27.21800
26.04000,36.47031,27.20100
27.96000,36.48004,27.19300
29.96000,36.49672,27.19400
31.96000,36.51196,27.17500
34.00000,36.52441,27.14900
36.00000,36.53054,27.11000
37.96000,36.53476,27.07000
39.96000,36.53621,27.02100
42.00000,36.53674,26.99000
44.00000,36.53849,26.92100
46.04000,36.52953,26.73400
48.04000,36.52134,26.64000
50.04000,36.52036,26.58100
52.00000,36.51728,26.52000
53.96000,36.52241,26.45300
55.96000,36.50869,26.02900
58.00000,36.46813,25.59000
60.00000,36.43218,25.37700
62.04000,36.42268,25.30700
64.00000,36.40576,25.15400
65.96000,36.40821,25.07200
68.00000,36.38664,24.77400
69.96000,36.32732,24.14300
71.96000,36.12445,23.26300
73.96000,36.09443,23.02900
76.00000,36.11408,22.88900
77.96000,36.15373,22.73700
79.96000,36.17270,22.68500
82.00000,36.28044,22.72300
84.00000,36.32141,22.75200
86.00000,36.44960,22.81000
88.00000,36.42239,22.39500
90.00000,36.39890,22.24100
92.00000,36.38480,22.11900
94.04000,36.38532,22.05200
96.04000,36.39336,21.94900
98.00000,36.36343,21.75400
100.00000,36.33473,21.61700
102.00000,36.33301,21.56300
104.00000,36.32296,21.40500
106.00000,36.33626,21.31200
108.00000,36.35688,21.28400
110.00000,36.35518,21.23600
112.00000,36.36541,21.18100
114.00000,36.39800,21.17900
116.04000,36.41744,21.11900
118.04000,36.46492,21.15900
120.04000,36.55850,21.27600
122.00000,36.58295,21.31700
