PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.04000,36.24300,27.38800
2.00000,36.25900,27.39800
3.00000,36.26500,27.40000
4.00000,36.26600,27.40200
4.96000,36.27700,27.40500
5.96000,36.30600,27.40100
6.96000,36.33600,27.37700
7.92000,36.34800,27.33900
9.00000,36.35300,27.30100
10.36000,36.35900,27.22800
12.12000,36.36200,27.13600
14.08000,36.37000,27.02300
16.04000,36.38700,26.82600
18.00000,36.33600,26.18000
20.04000,36.32300,25.91300
22.04000,36.31600,25.63800
24.04000,36.31100,25.48900
26.04000,36.30400,25.31400
28.00000,36.28800,25.02200
29.96000,36.29300,24.87500
32.00000,36.29500,24.80600
33.96000,36.29800,24.65100
36.00000,36.30600,24.46000
37.96000,36.28800,24.14500
39.96000,36.28700,23.97600
41.96000,36.28700,23.78900
44.00000,36.32100,23.67700
46.04000,36.32700,23.53000
47.96000,36.29000,23.23700
50.00000,36.19400,22.84900
52.00000,36.18000,22.76300
54.00000,36.18800,22.67100
56.00000,36.20100,22.58300
58.00000,36.20400,22.50000
59.96000,36.21400,22.41000
61.92000,36.22500,22.34400
63.96000,36.32200,22.42700
66.00000,36.35700,22.33200
68.00000,36.35600,22.25800
69.96000,36.36000,22.22500
72.00000,36.36300,22.15400
74.04000,36.34900,22.04600
76.04000,36.36800,21.97900
78.04000,36.36600,21.85300
80.04000,36.42900,21.88200
82.08000,36.42300,21.71700
84.08000,36.41200,21.55900
86.00000,36.42400,21.42200
87.96000,36.40500,21.24400
90.04000,36.41900,21.07700
92.08000,36.42600,20.94000
94.04000,36.40500,20.73500
96.00000,36.41400,20.64200
97.96000,36.43500,20.53200
99.96000,36.45600,20.34300
101.96000,36.47300,20.23000
103.96000,36.49200,20.11700
106.00000,36.51400,20.02400
107.96000,36.55600,20.02700
109.96000,36.63500,20.15800
111.96000,36.67000,20.11800
113.92000,36.65200,19.95100
115.96000,36.64100,19.76400
118.00000,36.63300,19.63400
119.96000,36.61300,19.47900
121.96000,36.59500,19.33600
123.96000,36.58600,19.23800
125.96000,36.57300,19.11500
127.96000,36.57500,19.06000
129.96001,36.57100,19.00100
132.03999,36.56500,18.94500
134.00000,36.56300,18.91800
135.96001,36.56200,18.85100
138.00000,36.54600,18.68900
140.00000,36.52200,18.53500
142.00000,36.51300,18.46700
144.08000,36.49800,18.37000
146.00000,36.49100,18.31000
147.96001,36.47700,18.20200
149.96001,36.45500,18.10500
151.96001,36.45000,18.07600
154.03999,36.44600,18.04500
156.00000,36.43900,17.93700
157.92000,36.41500,17.82500
160.00000,36.41200,17.78800
162.03999,36.39800,17.67800
164.03999,36.38000,17.54700
166.03999,36.35800,17.43600
168.03999,36.34100,17.33900
170.08000,36.32800,17.24300
172.03999,36.31400,17.14500
174.00000,36.29900,17.05300
175.96001,36.28600,16.98800
178.00000,36.27600,16.91500
180.00000,36.26600,16.83200
182.00000,36.24500,16.70700
184.03999,36.23000,16.60000
185.96001,36.21000,16.47600
187.92000,36.19100,16.36400
189.96001,36.17700,16.29400
192.00000,36.17100,16.24100
194.00000,36.15200,16.12300
196.00000,36.14100,16.07100
198.00000,36.13000,15.98700
200.00000,36.11800,15.91900
202.00000,36.10700,15.84100
204.03999,36.09200,15.76500
206.00000,36.08800,15.75000
208.00000,36.08500,15.73600
210.00000,36.08500,15.72200
211.92000,36.07500,15.64500
214.00000,36.06100,15.58200
216.03999,36.05600,15.54800
218.03999,36.04700,15.49100
220.00000,36.04000,15.44600
222.00000,36.03000,15.39200
224.00000,36.02400,15.35200
226.00000,36.01300,15.27500
228.03999,36.00000,15.21800
230.03999,35.99700,15.17000
231.92000,35.98000,15.08900
234.00000,35.97400,15.02200
236.08000,35.95300,14.90800
238.03999,35.94100,14.82600
239.96001,35.92600,14.73600
242.00000,35.91700,14.69000
243.96001,35.90700,14.63700
246.00000,35.90200,14.61500
248.08000,35.90000,14.57100
250.00000,35.88500,14.49700
251.96001,35.88200,14.47300
253.96001,35.87400,14.43000
255.96001,35.86900,14.37900
258.00000,35.85800,14.30200
260.12000,35.84200,14.21700
262.12000,35.83100,14.17200
264.07999,35.82700,14.12700
266.04001,35.81400,14.05000
268.00000,35.80300,13.98200
270.00000,35.78700,13.88900
272.00000,35.78000,13.86000
274.00000,35.77500,13.83400
275.95999,35.77200,13.81000
277.95999,35.76500,13.76100
280.00000,35.75000,13.66900
282.07999,35.74100,13.63600
284.07999,35.73500,13.59100
286.00000,35.72600,13.52400
288.00000,35.71100,13.43200
289.95999,35.70100,13.36700
291.95999,35.69100,13.30900
294.00000,35.68200,13.26200
296.00000,35.67800,13.23000
297.95999,35.67100,13.17100
300.00000,35.65600,13.09700
302.00000,35.65400,13.08000
303.95999,35.64600,13.02500
306.00000,35.64000,12.99400
308.00000,35.63300,12.96200
310.00000,35.63100,12.94700
312.00000,35.62800,12.91700
314.00000,35.62100,12.83000
316.00000,35.59700,12.66000
318.04001,35.57300,12.55300
320.00000,35.57000,12.53300
321.95999,35.56900,12.49200
