PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
3.10000,37.45195,27.45100
4.20000,37.45193,27.45200
6.20000,37.45193,27.45700
8.20000,37.45194,27.45700
10.20000,37.45194,27.44500
12.20000,37.45193,27.44600
14.20000,37.45194,27.44700
16.20000,37.45193,27.44400
18.20000,37.45194,27.44200
20.20000,37.45194,27.44200
22.20000,37.45194,27.44200
24.20000,37.45294,27.42800
26.20000,37.45293,27.43100
28.30000,37.45294,27.43000
30.20000,37.45294,27.42100
32.20000,37.45594,27.40300
34.20000,37.45693,27.40200
36.20000,37.45793,27.40000
38.20000,37.45794,27.39600
40.20000,37.45794,27.39500
42.30000,37.45893,27.38700
44.20000,37.46592,27.36200
46.20000,37.47594,27.33300
48.20000,37.49694,27.28000
50.20000,37.52193,27.22200
51.80000,37.55693,27.07600
54.70000,37.56594,26.13700
55.80000,37.56193,25.91000
58.10000,37.53693,25.58300
60.10000,37.52093,25.36800
62.20000,37.50694,25.21200
64.20000,37.48493,24.92300
66.20000,37.46593,24.62600
68.20000,37.46092,24.54400
70.20000,37.45592,24.50200
72.20000,37.43593,24.30700
74.20000,37.41093,24.02600
76.20000,37.40193,23.98800
78.20000,37.38194,23.77500
80.20000,37.37693,23.64500
82.20000,37.37593,23.59300
84.20000,37.37495,23.54400
86.20000,37.37393,23.49700
88.20000,37.37093,23.44500
90.20000,37.36793,23.39900
92.20000,37.36693,23.37700
94.20000,37.36893,23.33400
96.20000,37.36793,23.17700
98.20000,37.35793,23.07600
100.20000,37.35393,22.99300
102.20000,37.37093,22.91500
104.30000,37.36993,22.84300
106.20000,37.36592,22.70500
108.20000,37.36492,22.61900
110.20000,37.36792,22.53300
112.20000,37.36892,22.49500
114.20000,37.36393,22.44800
116.20000,37.35492,22.34300
118.20000,37.34793,22.27600
120.20000,37.33694,22.16200
122.20000,37.32593,22.02500
124.20000,37.31392,21.94100
126.20000,37.30293,21.90200
128.20000,37.28193,21.79100
130.20000,37.27393,21.73900
132.20000,37.26894,21.68700
134.20000,37.27692,21.69000
136.20000,37.28493,21.69600
138.20000,37.29293,21.68100
140.20000,37.29193,21.67000
142.20000,37.28792,21.62900
144.20000,37.29493,21.56500
146.20000,37.29092,21.52300
148.20000,37.28791,21.50500
150.20000,37.28393,21.47200
152.20000,37.28093,21.44900
154.20000,37.27792,21.42700
156.20000,37.27393,21.38800
158.20000,37.27092,21.36000
160.20000,37.26992,21.35000
162.20000,37.26794,21.33400
164.20000,37.26493,21.30400
166.20000,37.26293,21.28800
168.20000,37.25693,21.24400
170.20000,37.24593,21.17300
172.20000,37.24093,21.15000
174.20000,37.23592,21.12900
