PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
6.00000,37.29200,26.41200
6.60000,37.29200,26.41000
7.40000,37.29200,26.41200
8.60000,37.29200,26.41200
9.40000,37.29200,26.41300
10.40000,37.29200,26.41300
11.40000,37.29200,26.41400
12.70000,37.29300,26.41400
13.60000,37.29200,26.41400
14.40000,37.29300,26.41500
15.60000,37.29400,26.41500
16.50000,37.29600,26.41400
17.40000,37.29400,26.41500
18.50000,37.29600,26.41600
19.50000,37.30000,26.41500
20.40000,37.30000,26.41600
21.40000,37.31400,26.41300
22.40000,37.34400,26.40200
23.30000,37.35500,26.39800
24.50000,37.36700,26.40100
25.60000,37.37600,26.40600
26.70000,37.38600,26.40400
27.70000,37.39100,26.39800
28.60000,37.39200,26.39500
29.60000,37.39300,26.39500
30.70000,37.39500,26.39200
31.70000,37.39700,26.38800
32.70000,37.39800,26.38600
33.70000,37.39900,26.37700
34.60000,37.39800,26.35400
35.30000,37.39800,26.34700
36.50000,37.39900,26.33000
37.60000,37.39900,26.31600
38.60000,37.39800,26.30800
39.60000,37.40000,26.28800
40.50000,37.40100,26.28200
41.40000,37.40100,26.27100
42.60000,37.40200,26.25200
43.60000,37.40400,26.21300
44.70000,37.40600,26.18100
45.70000,37.40800,26.14100
46.70000,37.41300,26.08900
47.60000,37.41500,26.06100
48.30000,37.41700,26.04300
49.30000,37.42600,25.95700
50.30000,37.44300,25.71900
51.40000,37.45900,25.51600
52.40000,37.46000,25.41000
53.40000,37.46400,25.27000
54.50000,37.46600,25.19000
55.60000,37.46600,25.11500
56.60000,37.46500,25.04400
57.60000,37.46500,25.01700
58.50000,37.46400,24.99600
59.40000,37.46300,24.96300
60.40000,37.46300,24.92100
61.60000,37.46100,24.81400
62.50000,37.46000,24.78700
63.40000,37.46000,24.77300
64.50000,37.45700,24.74500
65.60000,37.45400,24.66800
66.50000,37.45400,24.59300
67.30000,37.45400,24.57600
68.40000,37.45200,24.56600
69.40000,37.45200,24.54800
70.50000,37.45100,24.50000
71.70000,37.44900,24.46900
72.50000,37.44800,24.45700
73.40000,37.44600,24.43900
74.50000,37.44300,24.34800
75.60000,37.44000,24.23400
76.70000,37.43900,24.16900
77.50000,37.43700,24.11200
78.30000,37.43700,24.06000
79.40000,37.43700,23.99800
80.50000,37.43600,23.96100
81.50000,37.43400,23.94200
82.70000,37.43200,23.86300
83.50000,37.43100,23.80800
84.40000,37.42900,23.76800
85.50000,37.42900,23.75100
86.70000,37.42700,23.73000
87.60000,37.42800,23.71700
88.40000,37.42700,23.71000
89.60000,37.42500,23.68400
90.70000,37.42400,23.66000
91.50000,37.42300,23.62200
92.40000,37.41900,23.55400
93.60000,37.41600,23.52900
94.50000,37.41500,23.52100
95.40000,37.41500,23.50400
96.50000,37.41200,23.43900
97.40000,37.41000,23.41300
98.40000,37.40800,23.34900
99.50000,37.41300,23.26800
100.40000,37.41100,23.21100
101.40000,37.40800,23.18800
102.60000,37.40400,23.16500
103.70000,37.40000,23.14500
104.60000,37.39400,23.08900
105.40000,37.39100,23.05900
106.50000,37.38200,22.88100
