PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.04000,36.18200,29.12200
1.96000,36.18200,29.11700
2.92000,36.18100,29.11100
3.96000,36.18200,29.10000
4.96000,36.18000,29.08700
6.00000,36.18000,29.08400
6.92000,36.18000,29.08300
8.00000,36.17900,29.07500
9.08000,36.17900,29.07700
10.28000,36.18000,29.07000
11.96000,36.17800,29.04300
14.00000,36.17300,29.00400
16.00000,36.16800,28.95600
18.00000,36.14700,28.83300
20.00000,36.13400,28.71300
22.00000,36.13200,28.59700
24.04000,36.13500,28.48400
26.04000,36.16100,28.42700
28.04000,36.16400,28.39800
30.04000,36.17400,28.40000
32.00000,36.18200,28.40400
34.00000,36.19500,28.41500
36.04000,36.20700,28.42300
38.04000,36.21200,28.42300
40.00000,36.23000,28.40600
42.00000,36.25400,28.26600
43.96000,36.27200,27.88500
45.96000,36.23800,27.71800
48.00000,36.25900,27.66500
50.00000,36.27700,27.52800
51.96000,36.28000,27.32700
54.00000,36.31700,27.25500
56.04000,36.33100,27.14200
58.00000,36.35500,27.10500
60.00000,36.41600,26.99400
61.96000,36.44600,26.85500
63.96000,36.47600,26.72500
65.96000,36.50100,26.45300
67.92000,36.51600,26.29300
70.00000,36.53400,26.19400
72.00000,36.55200,26.05400
73.92000,36.60500,25.89400
75.96000,36.67300,25.67300
78.04000,36.71700,25.51000
80.00000,36.74400,25.33400
81.96000,36.78200,25.15700
83.92000,36.81200,24.92800
85.96000,36.85900,24.71300
87.96000,36.89200,24.51500
90.00000,36.91700,24.40800
92.04000,36.93100,24.29200
94.00000,36.92800,24.17400
96.04000,36.92800,24.08000
98.00000,36.94500,24.03100
99.96000,36.95700,23.93500
101.96000,36.96900,23.70700
104.00000,36.96400,23.52400
106.00000,36.96800,23.40200
108.00000,36.97000,23.26600
110.00000,36.95500,23.00800
111.96000,36.94800,22.87700
113.96000,36.93900,22.72900
116.00000,36.93800,22.65800
118.00000,36.94100,22.51300
120.00000,36.92900,22.36600
122.00000,36.92100,22.24000
124.00000,36.91300,22.12500
125.96000,36.90900,21.99200
128.00000,36.89300,21.78800
130.00000,36.88500,21.65500
131.96001,36.86600,21.47000
133.96001,36.85100,21.33000
136.00000,36.84100,21.21700
138.00000,36.83600,21.11800
139.96001,36.82100,20.95800
142.03999,36.81600,20.82300
144.03999,36.77500,20.53100
145.96001,36.76400,20.45600
147.92000,36.75500,20.37100
150.00000,36.74400,20.24600
152.03999,36.73000,20.13600
154.00000,36.72600,20.08900
155.96001,36.71600,19.98900
157.92000,36.70500,19.91800
159.96001,36.70400,19.90000
162.03999,36.70100,19.86600
164.00000,36.69700,19.78900
166.00000,36.67800,19.63900
168.00000,36.66100,19.53900
170.08000,36.65600,19.47500
172.03999,36.63900,19.32800
174.00000,36.62300,19.23600
176.03999,36.61600,19.18800
178.08000,36.60900,19.11700
180.03999,36.60000,19.04000
182.03999,36.58600,18.92400
184.00000,36.57000,18.83100
185.96001,36.56700,18.80900
187.96001,36.56300,18.78300
189.96001,36.55700,18.75200
192.00000,36.55500,18.74200
194.00000,36.55300,18.70100
196.00000,36.53900,18.58300
198.00000,36.52600,18.50200
199.96001,36.51600,18.43800
201.96001,36.51100,18.41800
203.96001,36.50800,18.39200
205.96001,36.50200,18.32900
208.00000,36.48500,18.22300
210.00000,36.47300,18.14100
211.96001,36.46000,18.02300
213.96001,36.43300,17.87700
216.00000,36.41900,17.80500
218.03999,36.41500,17.79700
220.00000,36.41600,17.79800
222.03999,36.41600,17.79000
224.00000,36.41100,17.72700
226.00000,36.40000,17.66100
227.96001,36.39300,17.63100
229.96001,36.39000,17.61700
231.96001,36.38700,17.57700
233.96001,36.37300,17.49200
236.00000,36.36100,17.40300
237.96001,36.34700,17.31500
239.96001,36.33500,17.22700
241.96001,36.31200,17.09500
243.96001,36.30200,17.06700
246.00000,36.29800,17.05000
248.00000,36.29600,17.03300
250.00000,36.29100,16.99400
251.96001,36.28500,16.95100
254.00000,36.27600,16.87800
255.96001,36.25500,16.76800
257.95999,36.24800,16.72500
260.04001,36.23400,16.65100
262.00000,36.22900,16.62500
263.95999,36.22500,16.59900
266.00000,36.21800,16.54800
268.00000,36.21100,16.48900
270.00000,36.19200,16.39500
272.00000,36.18100,16.32200
274.00000,36.17400,16.28900
275.92001,36.17000,16.25300
277.92001,36.16300,16.21400
279.95999,36.15100,16.10700
281.95999,36.13100,16.02400
283.92001,36.12100,15.97800
285.95999,36.11300,15.95000
288.00000,36.10700,15.89900
