PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
3.33000,36.76578,25.45400
4.63000,36.76680,25.43900
6.63000,36.76679,25.41900
8.63000,36.76678,25.40600
10.73000,36.76679,25.39200
12.63000,36.76680,25.38300
14.63000,36.76578,25.36600
16.63000,36.76579,25.33700
18.63000,36.76579,25.30000
20.63000,36.76478,25.25400
22.63000,36.76279,25.15100
24.63000,36.76179,25.10300
26.63000,36.75977,25.05000
28.63000,36.75679,24.96200
30.63000,36.75479,24.86200
32.63000,36.75380,24.77900
34.63000,36.75079,24.67700
36.63000,36.74879,24.57200
38.63000,36.74780,24.45500
40.73000,36.74779,24.26100
42.53000,36.75079,24.05100
44.63000,36.75679,23.85000
46.83000,36.75978,23.72300
48.53000,36.76079,23.56200
50.53000,36.76478,23.32400
52.63000,36.76879,23.16600
54.63000,36.77078,23.02800
56.93000,36.77278,22.78400
58.43000,36.76678,22.32300
60.53000,36.76078,21.94100
62.63000,36.75977,21.46800
64.63000,36.75778,21.37200
66.63000,36.75275,21.30800
68.63000,36.74679,21.16100
70.63000,36.70177,20.93600
72.63000,36.66976,20.76300
74.63000,36.64577,20.64500
76.63000,36.61477,20.49900
78.63000,36.58677,20.29100
80.63000,36.58476,20.26300
82.63000,36.58376,20.22600
84.63000,36.59177,20.18800
86.63000,36.60977,20.18700
88.63000,36.62177,20.18400
90.63000,36.61778,20.15100
92.63000,36.60777,20.07100
94.63000,36.60176,20.04700
96.63000,36.59277,19.97600
98.63000,36.58576,19.91100
100.63000,36.58278,19.86800
102.63000,36.58076,19.85300
104.63000,36.57676,19.82700
106.63000,36.57077,19.79900
108.63000,36.56476,19.74800
110.63000,36.56277,19.71400
112.63000,36.56376,19.70300
114.63000,36.56277,19.67800
116.63000,36.56076,19.65700
118.63000,36.55876,19.62200
120.63000,36.55777,19.59500
122.63000,36.56075,19.57400
124.63000,36.56076,19.55900
126.63000,36.55876,19.53100
128.63000,36.55775,19.51200
130.63000,36.55775,19.50300
132.63000,36.55776,19.49600
134.63000,36.55977,19.50200
136.63000,36.56078,19.49100
138.63000,36.55676,19.46800
140.63000,36.55477,19.44400
142.63000,36.55276,19.41100
144.63000,36.55276,19.39600
146.63000,36.55378,19.38300
148.63000,36.55177,19.35900
150.63000,36.54876,19.34000
152.63000,36.54676,19.32200
154.63000,36.54377,19.30500
156.63000,36.54177,19.27500
158.63000,36.54076,19.25600
160.63000,36.54076,19.24500
162.63000,36.53876,19.23100
164.63000,36.53676,19.21900
166.63000,36.53376,19.18500
168.63000,36.53476,19.17900
170.63000,36.53677,19.17200
172.63000,36.53675,19.17000
174.63000,36.53777,19.17100
176.63000,36.53877,19.17300
178.63000,36.53778,19.16900
180.63000,36.53677,19.16600
182.63000,36.53676,19.16100
184.63000,36.53677,19.15600
186.63000,36.53777,19.14500
188.63000,36.53777,19.13200
190.63000,36.53877,19.12300
192.63000,36.53877,19.11100
194.63000,36.53977,19.10200
196.63000,36.53877,19.09300
198.63000,36.53876,19.08700
200.63000,36.53876,19.08300
202.63000,36.54076,19.07900
204.63000,36.53976,19.06600
206.63000,36.53976,19.05800
208.63000,36.54276,19.06500
210.63000,36.54576,19.06900
212.63000,36.54877,19.06000
214.63000,36.54876,19.04200
216.63000,36.54976,19.02100
218.63000,36.54976,19.00600
220.63000,36.54876,18.99000
222.63000,36.54377,18.96000
224.63000,36.54377,18.94400
226.63000,36.54376,18.93200
228.63000,36.54177,18.91200
230.63000,36.54175,18.90700
232.63000,36.54277,18.89100
234.63000,36.54277,18.88800
236.63000,36.54277,18.88100
238.63000,36.54077,18.85600
240.63000,36.53977,18.83600
242.63000,36.53777,18.82000
244.63000,36.53575,18.80800
246.63000,36.53776,18.78600
248.63000,36.53776,18.77300
250.63000,36.53877,18.77200
252.63000,36.54076,18.77500
254.63000,36.54176,18.76200
256.63000,36.54276,18.73700
258.63000,36.54376,18.72700
260.63000,36.54677,18.72000
262.63000,36.54777,18.72300
264.63000,36.55776,18.73400
266.63000,36.55775,18.71900
268.63000,36.55676,18.69800
270.63000,36.55576,18.68700
272.63000,36.55476,18.68000
274.63000,36.55076,18.65400
276.63000,36.54576,18.60000
278.63000,36.54576,18.57200
280.63000,36.54576,18.55600
282.63000,36.54575,18.54300
284.63000,36.54475,18.52800
286.63000,36.54176,18.51300
288.63000,36.53775,18.48100
290.63000,36.53276,18.44000
292.63000,36.53176,18.43100
294.63000,36.53075,18.42800
296.63000,36.52976,18.39200
298.63000,36.52876,18.36800
300.63000,36.52977,18.35000
302.63000,36.53075,18.33700
304.63000,36.52975,18.32700
306.63000,36.52876,18.32100
308.63000,36.52576,18.28700
310.63000,36.52477,18.26200
312.63000,36.52776,18.25700
314.63000,36.52777,18.24900
316.63000,36.52677,18.24200
318.63000,36.52576,18.22800
320.63000,36.52476,18.21400
322.63000,36.52276,18.19900
324.63000,36.52175,18.19000
326.63000,36.51976,18.16700
328.63000,36.51975,18.14900
330.63000,36.51976,18.13800
332.63000,36.51876,18.12700
334.63000,36.51576,18.10300
336.63000,36.51276,18.07900
338.63000,36.51077,18.07100
340.63000,36.50675,18.04600
342.63000,36.50375,18.01400
344.63000,36.50175,18.00000
346.63000,36.49975,17.99100
348.63000,36.49776,17.98200
350.63000,36.49677,17.96800
352.63000,36.49275,17.93600
354.63000,36.48977,17.91300
356.63000,36.48875,17.90500
358.63000,36.48477,17.86900
360.63000,36.48277,17.84400
362.63000,36.48077,17.82900
364.63000,36.47876,17.81100
366.63000,36.47876,17.80800
368.63000,36.47475,17.78700
370.63000,36.47076,17.75500
372.63000,36.46675,17.73000
374.63000,36.46576,17.71900
376.63000,36.46376,17.70400
378.63000,36.46176,17.68500
380.63000,36.45575,17.64400
382.63000,36.45475,17.63100
384.63000,36.45375,17.62700
386.63000,36.45176,17.61400
388.63000,36.44876,17.60100
390.63000,36.44575,17.58400
392.63000,36.44275,17.56100
394.63000,36.44176,17.55500
396.63000,36.44076,17.54700
398.63000,36.43877,17.53500
400.63000,36.43376,17.49600
402.63000,36.42976,17.47700
404.63000,36.42376,17.43900
406.63000,36.41676,17.40600
408.63000,36.40976,17.37300
410.63000,36.40375,17.32800
412.63000,36.40077,17.31500
414.63000,36.39575,17.28400
416.63000,36.38976,17.24900
418.63000,36.38875,17.24000
420.63000,36.38575,17.22500
422.63000,36.37876,17.18800
424.63000,36.37076,17.13900
426.63000,36.36975,17.13200
428.63000,36.36776,17.11200
430.63000,36.36576,17.10200
432.63000,36.36175,17.07700
434.63000,36.35676,17.05400
436.63000,36.35175,17.03000
438.63000,36.33976,16.95800
440.63000,36.33576,16.93900
442.63000,36.33575,16.92600
444.63000,36.33276,16.88800
446.63000,36.32575,16.84900
448.63000,36.32075,16.82400
450.63000,36.31675,16.81000
452.63000,36.30575,16.76200
454.63000,36.28975,16.68500
456.63000,36.28276,16.64800
458.63000,36.27876,16.62800
460.63000,36.27576,16.61200
462.63000,36.27175,16.58700
464.63000,36.26675,16.56100
466.63000,36.26275,16.53800
468.63000,36.25775,16.50300
470.63000,36.25675,16.49700
472.63000,36.25375,16.48700
474.63000,36.24876,16.45900
476.63000,36.24376,16.41600
478.63000,36.24076,16.40400
480.63000,36.23775,16.39200
482.63000,36.23575,16.38100
484.63000,36.22575,16.32900
486.63000,36.21877,16.28800
488.63000,36.21176,16.25500
490.63000,36.20476,16.20600
492.63000,36.19975,16.17900
494.63000,36.19175,16.14000
496.63000,36.18275,16.09100
498.63000,36.17375,16.03800
500.63000,36.16576,15.99000
502.63000,36.15974,15.95900
504.63000,36.15276,15.91600
506.63000,36.14975,15.89000
508.63000,36.14575,15.86900
510.63000,36.14376,15.85000
512.63000,36.14276,15.84200
514.63000,36.14276,15.83000
516.63000,36.13974,15.81300
518.63000,36.13775,15.79500
520.63000,36.13375,15.76700
522.63000,36.12175,15.70400
524.63000,36.11475,15.66200
526.63000,36.10875,15.62700
528.63000,36.09976,15.57900
530.63000,36.09175,15.53500
532.63000,36.08475,15.48300
534.63000,36.08175,15.45800
536.63000,36.07873,15.43400
538.63000,36.07376,15.40400
540.63000,36.06875,15.38300
542.63000,36.06475,15.35400
544.63000,36.06175,15.32700
546.63000,36.05375,15.26900
548.63000,36.04875,15.23300
550.63000,36.04274,15.21100
552.63000,36.03076,15.15100
554.63000,36.02175,15.10900
556.63000,36.01374,15.06700
558.63000,36.00475,15.01600
560.63000,35.99874,14.97800
562.63000,35.99274,14.94500
564.63000,35.98475,14.89500
566.63000,35.97675,14.84600
568.63000,35.96675,14.79300
570.63000,35.95774,14.73400
572.63000,35.95074,14.67700
574.63000,35.94775,14.64500
576.63000,35.94674,14.63100
578.63000,35.94175,14.60800
580.63000,35.93575,14.57200
582.63000,35.93274,14.54400
584.63000,35.93275,14.53400
586.63000,35.93074,14.52600
