PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.00000,36.31000,27.46900
2.00000,36.31000,27.47100
2.96000,36.31000,27.48000
4.00000,36.30900,27.48000
5.04000,36.30900,27.47900
6.04000,36.31000,27.47900
6.96000,36.31100,27.48400
7.92000,36.31400,27.48300
8.96000,36.31300,27.48400
10.24000,36.31200,27.48300
11.96000,36.31200,27.48400
14.00000,36.31200,27.48400
16.00000,36.31700,27.45300
18.00000,36.32200,27.32000
20.08000,36.31800,27.03500
22.00000,36.31100,26.57800
24.00000,36.27800,25.79600
25.92000,36.22600,24.78900
27.96000,36.21800,23.94300
29.96000,36.19700,23.44700
31.96000,36.23400,22.99400
34.00000,36.21800,22.11800
36.04000,36.21300,21.78300
38.08000,36.23100,21.43000
40.00000,36.24700,21.03400
41.96000,36.24600,20.72800
43.96000,36.18400,20.11800
46.00000,36.08200,19.46400
48.00000,36.00000,19.07700
50.00000,35.94200,18.85800
51.96000,35.93500,18.72300
54.00000,36.09700,18.61600
55.96000,36.09200,18.33000
57.96000,36.08000,17.93200
60.00000,35.99800,17.38500
62.00000,35.90600,16.87300
64.00000,35.78500,16.25800
66.00000,35.70700,15.90600
67.96000,35.64200,15.64100
69.96000,35.62500,15.52200
72.00000,35.61200,15.40400
74.04000,35.60800,15.33700
76.00000,35.60800,15.24600
78.00000,35.58000,15.09600
80.00000,35.57100,14.96500
81.96000,35.54500,14.82000
83.96000,35.52900,14.67600
86.00000,35.51700,14.59600
87.96000,35.50900,14.53600
89.96000,35.50000,14.46500
92.04000,35.49200,14.41500
94.04000,35.48800,14.36400
96.00000,35.47900,14.27900
98.00000,35.47200,14.21500
99.84000,35.46500,14.15600
102.00000,35.46000,14.10800
104.08000,35.45300,14.02900
106.00000,35.44200,13.97700
107.96000,35.43900,13.94700
109.92000,35.43300,13.90500
111.92000,35.42800,13.85300
113.88000,35.42300,13.83200
116.00000,35.42200,13.81100
118.08000,35.41900,13.79600
120.04000,35.41900,13.78500
122.04000,35.42200,13.75900
124.08000,35.40800,13.66700
126.04000,35.40000,13.61900
128.03999,35.39400,13.58000
130.12000,35.39700,13.57100
131.96001,35.38800,13.49200
133.92000,35.37800,13.43900
136.00000,35.37500,13.41400
138.08000,35.37200,13.38200
139.96001,35.36900,13.34800
142.00000,35.35700,13.26100
144.03999,35.35000,13.22600
145.96001,35.35200,13.22400
147.96001,35.35300,13.21300
150.00000,35.35800,13.19100
152.03999,35.34100,13.13900
154.03999,35.37300,13.26000
156.00000,35.40200,13.31000
157.92000,35.39100,13.24800
159.96001,35.37700,13.12700
161.96001,35.35100,13.02400
164.03999,35.35300,13.03400
166.00000,35.36100,13.04800
168.03999,35.35500,12.96800
170.03999,35.33700,12.87100
172.08000,35.31800,12.74000
174.08000,35.30500,12.70200
176.00000,35.30200,12.65800
177.96001,35.30000,12.62300
180.00000,35.29600,12.59200
182.00000,35.29400,12.55700
183.96001,35.29000,12.51100
186.00000,35.29000,12.49600
188.03999,35.28900,12.47400
190.03999,35.28800,12.44900
192.08000,35.28500,12.41100
194.00000,35.28600,12.41300
196.00000,35.29400,12.42900
198.03999,35.30100,12.45000
200.00000,35.30300,12.45000
201.92000,35.31000,12.43200
203.92000,35.29400,12.31800
205.92000,35.28700,12.29600
207.92000,35.28700,12.28600
209.92000,35.28600,12.28400
212.00000,35.30700,12.33200
214.03999,35.31400,12.33500
216.00000,35.31100,12.32500
218.03999,35.32600,12.37400
220.08000,35.33000,12.37800
222.12000,35.34900,12.42800
224.00000,35.36300,12.45600
225.92000,35.36600,12.45200
228.00000,35.36700,12.44700
230.03999,35.36600,12.43000
232.08000,35.36300,12.41900
234.00000,35.37000,12.42200
236.00000,35.37100,12.37500
238.08000,35.36100,12.32400
240.03999,35.35700,12.29600
242.03999,35.35400,12.28100
244.03999,35.36200,12.30000
246.03999,35.37000,12.32500
248.00000,35.37600,12.37000
250.00000,35.43400,12.49100
252.00000,35.44800,12.52700
254.00000,35.45100,12.50900
256.00000,35.43100,12.41500
258.04001,35.41900,12.38400
260.00000,35.41800,12.38500
262.04001,35.41700,12.38500
264.07999,35.41700,12.38400
265.95999,35.41700,12.37600
267.92001,35.40700,12.29300
269.92001,35.39600,12.21600
271.95999,35.37100,12.04700
274.04001,35.33900,11.94200
275.95999,35.33900,11.94300
277.95999,35.34100,11.94000
279.92001,35.33200,11.86300
281.95999,35.32500,11.85500
284.04001,35.32500,11.84700
286.00000,35.32400,11.83700
288.04001,35.33600,11.86600
290.07999,35.34200,11.88800
292.00000,35.35700,11.92800
293.92001,35.36100,11.87600
295.88000,35.33200,11.77200
297.95999,35.33300,11.77100
300.07999,35.33400,11.76900
302.04001,35.32300,11.68700
304.04001,35.31300,11.64700
306.07999,35.30900,11.59800
308.00000,35.29500,11.51800
310.00000,35.28300,11.45000
312.00000,35.27400,11.41200
314.04001,35.26800,11.33500
316.07999,35.25000,11.26800
318.00000,35.25100,11.26100
320.00000,35.24000,11.20500
321.95999,35.23300,11.15800
324.04001,35.22800,11.14000
326.07999,35.22700,11.13600
327.95999,35.23300,11.15100
329.95999,35.23300,11.10800
332.07999,35.23000,11.08800
334.00000,35.23700,11.10200
335.92001,35.24200,11.11100
337.92001,35.24100,11.10500
340.00000,35.24000,11.08400
342.00000,35.23600,11.05400
343.95999,35.24400,11.06600
346.00000,35.24600,11.06600
