PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.00000,35.92392,27.79400
2.00000,35.92302,27.79500
3.04000,35.92305,27.79500
4.04000,35.92393,27.79400
5.08000,35.92308,27.79500
6.00000,35.92393,27.79400
7.00000,35.92294,27.79400
8.04000,35.92306,27.79600
9.00000,35.92398,27.79500
10.24000,35.92396,27.79500
12.00000,35.92400,27.79600
13.96000,35.92400,27.79600
15.96000,35.92401,27.79600
17.96000,35.92396,27.79600
19.96000,35.92400,27.79700
21.92000,35.92397,27.79700
24.00000,35.92399,27.79800
26.04000,35.92299,27.79800
28.00000,35.92399,27.79900
30.04000,35.92302,27.79900
32.00000,35.92398,27.79900
33.96000,35.92396,27.79900
36.04000,35.92400,27.80000
38.00000,35.92400,27.80000
39.92000,35.92400,27.80000
41.96000,35.92399,27.80000
43.96000,35.92401,27.80000
46.00000,35.92500,27.80000
48.00000,35.92427,27.80000
49.96000,35.92915,27.79500
51.96000,35.94679,27.76600
53.96000,35.95791,27.74800
56.04000,35.97053,27.63400
58.04000,35.96038,27.55900
60.00000,35.94228,27.46700
62.00000,35.91085,27.31900
64.00000,35.89775,27.21500
65.96000,35.90047,27.17400
68.00000,35.90678,27.13300
70.04000,35.90363,27.10800
72.00000,35.90096,27.09200
74.04000,35.90126,27.06600
76.00000,35.90284,27.03200
78.00000,35.89968,27.00800
80.04000,35.89957,26.99000
82.04000,35.89673,26.97300
84.00000,35.90439,26.98200
86.04000,35.91693,27.00000
88.04000,35.93068,27.02600
89.96000,36.01556,27.14300
92.00000,36.06806,27.19700
94.04000,36.08671,27.21600
96.00000,36.09953,27.20100
97.96000,36.08530,27.09700
100.00000,36.05643,26.94600
102.00000,36.04770,26.85500
104.00000,36.07161,26.84000
106.04000,36.08100,26.82200
108.04000,36.11942,26.80100
110.04000,36.13889,26.78900
112.00000,36.14972,26.76400
114.00000,36.16711,26.74700
115.96000,36.21646,26.72500
118.00000,36.25644,26.70900
120.00000,36.29341,26.69700
