PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
3.00000,34.02100,28.74600
4.90000,34.06300,28.77200
5.90000,34.13500,28.89300
7.00000,34.20200,28.94300
7.90000,34.20400,28.94300
9.00000,34.20800,28.94700
10.00000,34.25700,28.89300
11.10000,34.32500,28.81200
12.10000,34.38400,28.79600
13.00000,35.18200,28.62900
13.60000,35.39600,28.57000
14.80000,35.70000,28.43300
16.10000,35.88800,28.36200
17.10000,35.95900,28.21500
18.10000,35.99800,28.15700
19.00000,36.03600,28.16700
19.90000,36.08000,28.19600
20.70000,36.09000,28.20200
21.60000,36.07100,28.17700
22.90000,36.04700,28.03900
25.10000,36.06500,27.69500
26.10000,36.08300,27.62600
27.20000,36.11800,27.51000
28.20000,36.14100,27.45300
29.00000,36.19000,27.37900
29.90000,36.23900,27.29400
30.90000,36.25900,27.21400
32.00000,36.30300,27.09800
32.70000,36.32300,26.98900
33.80000,36.34700,26.87800
35.20000,36.42600,26.81400
36.00000,36.45100,26.73700
37.00000,36.48600,26.65800
38.10000,36.49800,26.59700
39.00000,36.53900,26.52400
40.20000,36.54200,26.49500
41.20000,36.60400,26.42800
42.40000,36.64500,26.37800
43.60000,36.67000,26.32200
44.80000,36.67400,26.25900
46.00000,36.67700,26.23300
47.00000,36.67700,26.22800
48.20000,36.69200,26.22100
49.30000,36.70800,26.20700
50.40000,36.69500,26.15400
51.90000,36.71000,26.09100
53.90000,36.69700,25.96200
55.00000,36.69500,25.95300
55.80000,36.69500,25.95400
57.00000,36.69400,25.94500
57.90000,36.69300,25.93500
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
