PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
10.00000,36.49369,28.21600
20.00000,36.62973,26.43600
30.00000,36.52966,22.95600
40.00000,36.68951,22.31600
50.00000,36.68582,21.57600
60.00000,36.69641,21.11600
70.00000,36.74070,20.57600
80.00000,36.71457,20.23600
90.00000,36.71846,19.93600
100.00000,36.69736,19.63600
110.00000,36.69548,19.47600
120.00000,36.68671,19.29600
130.00000,36.68450,19.21600
140.00000,36.68250,19.15600
150.00000,36.68035,19.09600
160.00000,36.68051,19.05600
170.00000,36.67271,18.99200
180.00000,36.66043,18.90600
190.00000,36.66029,18.85600
200.00000,36.66033,18.82200
220.00000,36.64819,18.74000
240.00000,36.64826,18.69600
260.00000,36.64041,18.63200
280.00000,36.62431,18.53200
300.00000,36.61232,18.46000
320.00000,36.60438,18.38400
340.00000,36.58859,18.29200
360.00000,36.56844,18.15200
380.00000,36.54436,18.04800
400.00000,36.52858,17.96400
450.00000,36.46910,17.62200
500.00000,36.34135,16.94400
550.00000,36.20584,16.15800
600.00000,36.02216,15.07800
650.00000,35.81803,13.83600
700.00000,35.65406,12.75600
750.00000,35.49850,11.64000
800.00000,35.32992,10.26600
850.00000,35.22570,9.24000
900.00000,35.16970,8.34600
950.00000,35.12515,7.45200
1000.00000,35.10502,6.87000
1050.00000,,
1100.00000,,
