PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
2.98000,37.36494,27.58800
4.18000,37.36394,27.58700
6.18000,37.36394,27.58200
8.18000,37.36394,27.58300
10.18000,37.36295,27.58000
12.18000,37.36295,27.57900
14.18000,37.36395,27.57800
16.18000,37.36294,27.57600
18.18000,37.36094,27.56600
20.18000,37.35693,27.53400
22.08000,37.35594,27.52800
24.08000,37.35494,27.52100
26.18000,37.35494,27.52000
28.28000,37.35395,27.51700
30.18000,37.35294,27.51400
32.18000,37.35294,27.51300
34.18000,37.35294,27.50900
36.18000,37.35194,27.50400
38.18000,37.34995,27.48400
40.18000,37.36195,27.22800
42.18000,37.38194,27.04000
44.48000,37.40195,26.91100
46.48000,37.43694,26.59800
48.08000,37.46994,26.11200
50.18000,37.49494,25.65400
52.18000,37.49594,25.51000
54.08000,37.49894,25.28900
56.18000,37.49594,25.14800
58.18000,37.49393,25.05200
60.18000,37.49096,24.97200
62.18000,37.47994,24.82900
64.18000,37.46495,24.28400
66.18000,37.45993,24.11300
68.18000,37.45694,24.05600
70.18000,37.45394,23.98900
72.18000,37.44796,23.90400
74.18000,37.44293,23.73800
76.18000,37.43994,23.69100
78.18000,37.43494,23.61500
80.18000,37.42793,23.44100
82.18000,37.42194,23.29300
84.18000,37.41794,23.13700
86.18000,37.41594,23.03600
88.18000,37.40993,22.93300
90.18000,37.40294,22.80200
92.18000,37.39294,22.65900
94.18000,37.38295,22.57800
96.18000,37.37793,22.44700
98.18000,37.37694,22.40300
100.18000,37.37593,22.35300
102.18000,37.37494,22.25700
104.18000,37.37494,22.22100
106.18000,37.37194,22.19400
108.18000,37.36793,22.13800
110.18000,37.36193,22.06800
112.18000,37.35793,22.02300
114.18000,37.35093,21.96000
116.18000,37.34293,21.88400
118.18000,37.33595,21.82300
120.18000,37.32793,21.75000
122.18000,37.32493,21.72300
124.08000,37.32394,21.70500
126.18000,37.32094,21.64200
128.17999,37.31993,21.61900
130.17999,37.31294,21.56200
132.17999,37.30694,21.51800
134.17999,37.30493,21.51200
136.17999,37.30395,21.51000
138.17999,37.30094,21.49700
