PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
0.40000,,29.62500
1.08000,,29.62800
2.08000,,29.63200
3.00000,,29.62800
3.92000,,29.62000
5.08000,,29.62100
6.04000,,29.62600
7.04000,,29.62200
8.04000,,29.62500
8.92000,,29.62900
9.96000,,29.62900
12.04000,,29.61800
14.04000,,29.62000
16.00000,,29.60400
18.08000,,29.53900
20.08000,,29.44500
22.00000,,29.29800
23.92000,,28.62300
25.92000,,27.33900
28.00000,,26.62200
30.00000,,26.07800
31.96000,,25.57800
33.96000,,25.43400
35.96000,,25.37000
38.00000,,25.20300
40.04000,,25.09800
42.04000,,25.11100
44.04000,,24.90300
46.04000,,24.32800
47.96000,,23.61600
49.96000,,23.33700
51.92000,,23.18500
53.96000,,22.94900
56.04000,,22.47000
58.08000,,22.30800
60.08000,,22.28000
62.00000,,22.19500
64.00000,,22.10100
65.96000,,21.91000
67.96000,,21.82500
70.04000,,21.62400
71.96000,,21.42900
74.00000,,21.36500
76.00000,,21.29100
78.04000,,21.20400
80.04000,,21.06900
82.04000,,20.95100
84.08000,,20.85700
86.04000,,20.74600
88.00000,,20.59300
90.00000,,20.42800
91.92000,,20.37300
93.96000,,20.33600
96.00000,,20.26500
97.96000,,20.14900
99.96000,,20.00900
102.00000,,19.92500
104.00000,,19.88000
106.00000,,19.80400
108.00000,,19.75100
109.96000,,19.66700
111.92000,,19.54400
114.00000,,19.47000
116.00000,,19.33600
117.92000,,19.22400
119.96000,,19.12700
122.00000,,18.96900
124.04000,,18.84400
126.04000,,18.77100
128.00000,,18.70500
130.00000,,18.63500
132.00000,,18.57400
134.00000,,18.44400
136.00000,,18.33500
137.96001,,18.27400
139.96001,,18.16500
142.00000,,18.06700
144.03999,,18.00700
146.00000,,17.80900
147.92000,,17.69900
150.03999,,17.63900
152.00000,,17.57300
153.96001,,17.51200
155.96001,,17.42400
157.92000,,17.34000
160.00000,,17.27400
162.03999,,17.23500
164.03999,,17.16900
166.08000,,17.11600
168.03999,,17.06700
170.03999,,17.01100
172.00000,,16.96700
174.00000,,16.90100
176.03999,,16.88500
178.00000,,16.85600
180.00000,,16.79000
182.00000,,16.72900
183.96001,,16.57100
186.00000,,16.39500
188.00000,,16.24600
189.96001,,16.10700
192.00000,,16.04500
194.00000,,15.93800
195.96001,,15.86700
198.00000,,15.79500
200.03999,,15.73400
202.00000,,15.67300
203.96001,,15.62400
206.00000,,15.51600
208.03999,,15.41300
210.00000,,15.36300
212.00000,,15.30100
214.00000,,15.23100
215.96001,,15.16200
218.00000,,15.09600
220.03999,,15.02600
222.00000,,14.92600
224.00000,,14.85900
226.00000,,14.80900
228.00000,,14.78200
230.03999,,14.74800
232.00000,,14.69000
