PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
0.30000,,28.88300
1.10000,,28.88500
2.20000,,28.87900
2.80000,,28.88000
4.10000,,28.88100
4.90000,,28.88100
6.00000,,28.88400
7.10000,,28.88400
7.90000,,28.88300
9.10000,,28.88000
10.20000,,28.88100
10.80000,,28.88000
11.80000,,28.88200
13.10000,,28.88100
14.00000,,28.88200
14.80000,,28.88100
16.10000,,28.88400
17.10000,,28.88100
17.90000,,28.88200
18.90000,,28.88200
20.00000,,28.88200
21.10000,,28.88300
22.00000,,28.87500
23.00000,,28.87300
24.10000,,28.79100
24.90000,,28.72300
25.90000,,28.65700
27.00000,,28.41200
28.10000,,27.87100
29.00000,,27.65300
30.00000,,27.18400
31.10000,,26.31100
32.00000,,25.65300
33.10000,,25.54000
34.00000,,25.49700
34.80000,,25.41100
35.80000,,25.13500
37.10000,,24.87900
38.00000,,24.74500
38.70000,,24.72300
39.90000,,24.68200
41.10000,,24.62900
42.30000,,24.43500
43.20000,,24.26400
44.10000,,24.14500
44.90000,,24.00800
46.00000,,23.93300
47.20000,,23.81200
48.10000,,23.61800
48.90000,,23.49000
50.10000,,23.33900
51.10000,,23.30400
52.00000,,23.26200
53.10000,,23.21300
53.80000,,23.19200
54.90000,,23.15500
56.10000,,23.06700
57.00000,,23.00900
57.80000,,22.98000
58.70000,,22.93100
59.90000,,22.85500
61.10000,,22.70400
62.00000,,22.68400
62.80000,,22.65400
63.70000,,22.61000
64.90000,,22.58100
66.30000,,22.51300
67.20000,,22.46700
68.10000,,22.39400
69.00000,,22.37900
69.90000,,22.37200
70.70000,,22.31900
71.60000,,22.28500
72.90000,,22.21000
74.20000,,22.15400
75.10000,,22.14800
76.00000,,22.09400
76.80000,,22.05500
77.70000,,22.04600
79.00000,,21.99900
80.20000,,21.96400
81.10000,,21.91200
81.90000,,21.88700
82.70000,,21.81400
84.00000,,21.73700
85.30000,,21.68500
86.10000,,21.65300
87.00000,,21.58400
87.90000,,21.56900
88.90000,,21.54000
89.80000,,21.50400
90.70000,,21.45200
91.70000,,21.41700
92.70000,,21.38700
93.70000,,21.37200
94.70000,,21.31900
95.70000,,21.29200
96.70000,,21.27100
97.70000,,21.24300
98.70000,,21.21300
99.70000,,21.17300
100.70000,,21.15400
101.80000,,21.12500
102.80000,,21.10400
103.90000,,21.09200
104.90000,,21.08300
105.90000,,21.04400
107.00000,,21.02800
108.00000,,21.01400
109.00000,,20.98100
110.10000,,20.96400
111.10000,,20.96400
112.10000,,20.90900
113.20000,,20.87300
114.20000,,20.85400
115.20000,,20.83400
116.30000,,20.81000
117.30000,,20.78200
118.30000,,20.77500
119.40000,,20.76700
120.40000,,20.74200
121.40000,,20.70800
122.50000,,20.68800
123.50000,,20.67800
