PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.16000,36.81897,24.20700
2.00000,36.81762,24.20500
2.92000,36.81845,24.20900
4.04000,36.82576,24.22000
5.04000,36.82663,24.22000
6.08000,36.82985,24.22700
7.08000,36.82997,24.22800
7.96000,36.83099,24.22900
9.00000,36.82999,24.22800
10.24000,36.83099,24.22900
11.96000,36.83000,24.22900
13.96000,36.82997,24.22900
15.96000,36.82998,24.23000
18.00000,36.83096,24.23100
20.00000,36.83194,24.23200
21.96000,36.83393,24.23400
23.92000,36.83595,24.23600
26.04000,36.83791,24.23700
28.00000,36.83898,24.23900
30.00000,36.83896,24.23900
32.04000,36.83894,24.24000
34.00000,36.84398,24.24300
36.00000,36.84296,24.24300
38.00000,36.84299,24.24400
39.92000,36.84296,24.24400
42.00000,36.84390,24.24500
44.04000,36.84792,24.24900
46.00000,36.84991,24.25100
48.04000,36.86261,24.23400
49.88000,36.87975,24.10200
52.08000,36.87261,23.92900
53.96000,36.86393,23.86700
55.96000,36.86324,23.82600
58.00000,36.85719,23.65200
60.04000,36.81864,23.16200
62.04000,36.80714,22.87600
63.96000,36.80509,22.75700
66.00000,36.80281,22.65300
68.08000,36.80459,22.56400
70.00000,36.80882,22.27500
71.92000,36.77580,21.62300
73.88000,36.77583,21.32900
75.96000,36.77874,21.12700
78.04000,36.78424,21.01400
80.04000,36.79693,20.75700
82.04000,36.80320,20.63900
84.08000,36.78339,20.48000
86.04000,36.76789,20.37900
88.04000,36.74806,20.23200
90.04000,36.73204,20.13400
92.04000,36.73080,20.09200
93.88000,36.71603,20.00200
96.00000,36.70845,19.95300
98.04000,36.70958,19.94700
100.04000,36.70552,19.90800
102.08000,36.69792,19.84400
104.00000,36.69196,19.80000
105.96000,36.68618,19.75400
108.00000,36.68156,19.70000
110.04000,36.67890,19.66200
112.00000,36.67591,19.64100
113.92000,36.67501,19.62200
115.96000,36.67036,19.57100
118.00000,36.66388,19.51200
120.00000,36.65592,19.46700
122.08000,36.64874,19.41900
124.00000,36.64129,19.37700
125.96000,36.64146,19.37400
127.96000,36.64156,19.36300
129.92000,36.64267,19.35000
132.08000,36.64240,19.33200
134.03999,36.64157,19.32300
136.03999,36.64099,19.31000
138.00000,36.63873,19.28600
140.03999,36.63795,19.26900
142.00000,36.63652,19.24600
143.92000,36.63543,19.23400
146.00000,36.63575,19.22400
147.92000,36.63537,19.20600
149.88000,36.63510,19.19700
152.00000,36.63535,19.19500
154.08000,36.63697,19.18600
156.03999,36.64097,19.18700
158.00000,36.64124,19.18700
159.96001,36.64079,19.18200
161.88000,36.63833,19.16300
164.00000,36.63919,19.15600
166.00000,36.64047,19.15200
167.96001,36.63905,19.14000
169.96001,36.63942,19.14000
171.92000,36.63947,19.13000
174.03999,36.63832,19.11800
176.00000,36.63632,19.11000
177.96001,36.63621,19.10300
179.96001,36.63614,19.09800
181.96001,36.63531,19.09500
183.96001,36.63532,19.08800
185.92000,36.63520,19.08000
187.92000,36.63520,19.07500
189.92000,36.63431,19.07000
191.92000,36.63425,19.06300
193.92000,36.63424,19.05700
196.03999,36.63352,19.05100
198.00000,36.63230,19.03800
199.96001,36.63286,19.03100
202.08000,36.63607,19.03600
204.03999,36.63636,19.03400
206.00000,36.63749,19.02600
208.08000,36.63525,19.01300
210.00000,36.63541,19.00800
211.96001,36.63342,18.99800
213.92000,36.63114,18.98800
215.92000,36.63012,18.98500
218.03999,36.63005,18.98200
219.96001,36.63023,18.98100
221.92000,36.63001,18.97500
224.03999,36.63089,18.97500
226.00000,36.63303,18.97800
227.92000,36.63314,18.97700
230.00000,36.63342,18.97400
232.08000,36.63149,18.96300
234.03999,36.62913,18.95100
235.96001,36.62994,18.94900
238.00000,36.63202,18.95100
240.03999,36.63216,18.95000
242.12000,36.63226,18.94600
244.03999,36.63225,18.94000
245.96001,36.63037,18.93400
248.03999,36.62925,18.92500
250.12000,36.62928,18.91900
252.03999,36.62848,18.91300
253.92000,36.62634,18.90200
256.00000,36.62553,18.89400
257.95999,36.62419,18.88100
259.92001,36.62320,18.87700
262.04001,36.62310,18.87200
263.95999,36.62305,18.87000
265.92001,36.62317,18.86900
267.95999,36.62410,18.86500
270.00000,36.62335,18.86300
272.07999,36.62236,18.85400
274.04001,36.62137,18.84600
276.00000,36.62164,18.83800
278.07999,36.61843,18.82100
280.00000,36.61740,18.81200
281.92001,36.61658,18.80300
284.00000,36.61500,18.78900
286.12000,36.61021,18.76300
288.04001,36.60957,18.75900
290.00000,36.60723,18.74500
292.07999,36.60644,18.74000
294.00000,36.60570,18.73000
295.92001,36.60299,18.71400
298.04001,36.59904,18.68900
300.04001,36.59446,18.66300
302.00000,36.59247,18.65300
304.00000,36.59046,18.64200
306.00000,36.58932,18.63100
307.95999,36.58715,18.62300
309.95999,36.58629,18.62000
312.04001,36.58619,18.61400
314.04001,36.58100,18.58500
316.00000,36.57636,18.56100
318.00000,36.57589,18.55500
320.00000,36.57168,18.53300
321.95999,36.56973,18.51700
323.92001,36.56683,18.50000
326.04001,36.56266,18.47900
