PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.00000,36.26949,28.75500
2.00000,36.26860,28.74400
3.00000,36.26936,28.75300
4.00000,36.26841,28.74800
4.96000,36.27003,28.75000
6.00000,36.27131,28.71400
7.00000,36.26727,28.70800
8.00000,36.26843,28.70700
9.00000,36.26747,28.70000
10.24000,36.27033,28.69600
11.96000,36.26966,28.66500
14.00000,36.26686,28.61700
16.00000,36.26633,28.59400
18.00000,36.26714,28.58500
19.96000,36.26707,28.58100
21.96000,36.26804,28.57900
24.00000,36.26899,28.57800
25.96000,36.27095,28.57900
27.96000,36.27204,28.58000
30.00000,36.27306,28.57900
31.96000,36.27311,28.57700
34.00000,36.27312,28.57400
36.04000,36.27290,28.57000
38.04000,36.27867,28.57400
40.00000,36.32302,28.59600
42.00000,36.36974,28.59500
43.96000,36.41063,28.60400
45.96000,36.46550,28.53700
48.00000,36.48283,28.37700
50.08000,36.49263,28.32800
52.00000,36.51773,28.22400
53.96000,36.67596,27.80200
55.96000,36.75932,27.53400
58.04000,36.79633,27.31000
60.00000,36.81365,27.22200
61.96000,36.84342,27.13300
63.96000,36.88053,26.98500
65.96000,36.89681,26.91900
67.96000,36.92867,26.79500
70.00000,36.96204,26.64000
71.96000,36.97508,26.53300
73.96000,36.98382,26.45400
75.92000,37.00824,26.30700
77.96000,37.02291,26.16400
79.96000,37.03373,26.03500
81.96000,37.03574,25.90800
84.00000,37.04103,25.83600
86.00000,37.05114,25.78500
88.04000,37.07563,25.70300
90.04000,37.11925,25.61500
92.04000,37.15389,25.47500
94.00000,37.16459,25.40400
96.00000,37.18224,25.26000
97.96000,37.20845,25.12500
99.96000,37.21781,25.11300
101.96000,37.22822,25.07000
103.96000,37.24699,24.93600
106.00000,37.25105,24.82600
108.00000,37.25609,24.77600
109.96000,37.25360,24.72300
112.00000,37.26580,24.63100
114.00000,37.28585,24.50700
115.96000,37.29912,24.46400
117.96000,37.31316,24.36000
120.04000,37.30995,24.21300
122.00000,37.30727,24.19000
123.92000,37.30732,24.18500
125.96000,37.30794,24.17800
128.00000,37.31085,24.15500
130.03999,37.31617,24.10800
