PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
3.06000,36.90985,29.16600
4.46000,36.91385,29.12900
6.46000,36.93087,29.07600
8.46000,36.95786,29.07000
10.46000,36.98085,29.07600
12.46000,36.99286,29.08100
14.46000,37.00185,29.08900
16.46000,37.00585,29.08800
18.46000,36.99787,29.02800
20.46000,36.99286,28.86800
22.46000,36.99987,28.69900
24.66000,37.01385,28.51200
26.26000,37.01985,28.34800
28.76000,37.03285,27.52800
30.36000,36.99385,27.03500
32.46000,36.94985,26.14000
34.46000,36.94086,25.81000
36.46000,36.94285,25.73700
38.46000,36.93884,25.55800
40.46000,36.92185,25.22000
42.46000,36.90884,24.88300
44.46000,36.89784,24.75300
46.46000,36.88485,24.60900
48.46000,36.88385,24.36800
50.46000,36.88585,24.18300
52.46000,36.88086,24.04400
54.46000,36.88283,23.90700
56.46000,36.87984,23.82900
58.46000,36.88083,23.77800
60.46000,36.90284,23.78000
62.46000,36.93383,23.78800
64.46000,36.91785,23.61600
66.46000,36.92083,23.35900
68.46000,36.91484,23.25800
70.46000,36.91283,23.23400
72.46000,36.90783,23.18000
74.46000,36.90585,23.10000
76.46000,36.90684,22.97800
78.46000,36.89783,22.87600
80.46000,36.88883,22.77300
82.46000,36.87184,22.56600
84.46000,36.86383,22.44700
86.46000,36.85984,22.36500
88.46000,36.85582,22.28000
90.46000,36.85383,22.20100
92.46000,36.84683,22.13600
94.46000,36.82785,21.95000
96.46000,36.81885,21.84200
98.46000,36.80683,21.73500
100.46000,36.79084,21.55600
102.46000,36.78484,21.42000
104.46000,36.77284,21.30400
106.46000,36.75784,21.20500
108.46000,36.75183,21.09600
110.46000,36.72984,20.94200
112.46000,36.72084,20.84400
114.46000,36.71983,20.80900
116.46000,36.71683,20.75200
118.46000,36.70283,20.64900
120.46000,36.70384,20.62500
122.46000,36.69983,20.59800
124.46000,36.69883,20.52300
126.46000,36.69884,20.49100
128.46001,36.69484,20.45200
130.46001,36.69183,20.40000
132.46001,36.67984,20.30400
134.46001,36.66783,20.22400
136.46001,36.66583,20.20200
138.46001,36.66883,20.19500
140.46001,36.65982,20.14400
142.46001,36.65383,20.10800
144.46001,36.64782,20.07100
146.46001,36.63984,20.04000
148.46001,36.64182,20.00900
150.46001,36.65882,20.04000
152.46001,36.67482,20.07300
154.46001,36.66883,20.03400
156.46001,36.65683,19.97800
158.46001,36.64484,19.91000
160.46001,36.64983,19.89100
162.46001,36.65483,19.88300
164.46001,36.65182,19.85700
166.46001,36.65685,19.85600
168.46001,36.65182,19.79400
170.46001,36.64884,19.73200
172.46001,36.65482,19.73300
174.46001,36.65482,19.71800
176.46001,36.65283,19.68500
178.46001,36.65382,19.67600
180.46001,36.65583,19.66200
182.46001,36.65682,19.64800
184.46001,36.64983,19.59600
186.46001,36.63885,19.51600
188.46001,36.62983,19.45900
190.46001,36.61883,19.39500
192.46001,36.61083,19.36100
194.46001,36.60383,19.33300
196.46001,36.59683,19.29700
198.46001,36.58982,19.26300
200.46001,36.58783,19.24400
202.46001,36.58683,19.23600
204.46001,36.58582,19.22900
206.46001,36.58482,19.21700
208.46001,36.58883,19.20600
210.46001,36.59083,19.20300
212.46001,36.59384,19.20700
214.46001,36.59884,19.21300
216.46001,36.59883,19.20000
218.46001,36.59083,19.15100
220.46001,36.59183,19.14100
222.46001,36.58582,19.10100
224.46001,36.58982,19.09700
226.46001,36.59082,19.07800
228.46001,36.58983,19.05000
230.46001,36.58883,19.02800
232.46001,36.59083,19.01700
234.46001,36.59483,19.02100
236.46001,36.59083,18.99800
238.46001,36.58682,18.97200
240.46001,36.58282,18.94100
242.46001,36.58283,18.93200
244.46001,36.58282,18.93000
246.46001,36.58082,18.90000
248.46001,36.58082,18.88600
250.46001,36.57583,18.84100
252.46001,36.57182,18.80300
254.46001,36.57183,18.78500
256.45999,36.56882,18.76200
258.45999,36.56683,18.74600
260.45999,36.56682,18.73500
262.45999,36.57183,18.73400
264.45999,36.56982,18.71200
266.45999,36.56683,18.68200
268.45999,36.56983,18.67100
270.45999,36.57181,18.66000
272.45999,36.57183,18.65600
274.45999,36.56983,18.64000
276.45999,36.56381,18.60200
278.45999,36.56383,18.58800
280.45999,36.56383,18.57500
282.45999,36.56282,18.54700
284.45999,36.55883,18.51800
286.45999,36.55682,18.49400
288.45999,36.55681,18.48100
290.45999,36.55582,18.47400
292.45999,36.55581,18.46800
294.45999,36.55383,18.45600
296.45999,36.55283,18.43100
298.45999,36.55182,18.40900
300.45999,36.55082,18.39600
302.45999,36.55082,18.38800
304.45999,36.54983,18.37500
306.45999,36.54883,18.36300
308.45999,36.54582,18.34000
310.45999,36.54182,18.29900
312.45999,36.53882,18.27800
314.45999,36.53683,18.24300
316.45999,36.53382,18.22800
318.45999,36.52982,18.20100
320.45999,36.52782,18.18500
322.45999,36.52682,18.17300
324.45999,36.52782,18.16800
326.45999,36.52583,18.15100
328.56000,36.52283,18.12600
330.56000,36.52182,18.11200
332.16000,36.52082,18.09800
334.45999,36.51682,18.07300
336.56000,36.51482,18.06000
338.45999,36.51382,18.04800
340.45999,36.51183,18.03600
342.45999,36.51082,18.02200
344.45999,36.50983,18.01300
346.45999,36.50782,18.00000
348.45999,36.50682,17.99000
350.45999,36.50482,17.97700
352.45999,36.50384,17.96500
354.45999,36.50183,17.94700
356.45999,36.49983,17.93300
358.45999,36.49883,17.92500
360.35999,36.49682,17.91200
362.35999,36.49481,17.89900
364.45999,36.49183,17.87400
366.45999,36.48983,17.85900
368.45999,36.48682,17.84600
370.45999,36.48483,17.83000
372.45999,36.48282,17.81500
374.45999,36.48082,17.80000
376.45999,36.47882,17.78600
378.45999,36.47883,17.77100
380.45999,36.47782,17.76300
382.45999,36.47683,17.75000
384.45999,36.47482,17.73700
386.45999,36.47182,17.71500
388.45999,36.46881,17.70200
390.45999,36.46483,17.68300
392.45999,36.45583,17.64300
394.45999,36.44983,17.61800
396.45999,36.44681,17.60500
398.45999,36.44182,17.57200
400.45999,36.44081,17.55900
402.45999,36.43882,17.54300
404.45999,36.43482,17.52300
406.45999,36.43183,17.49900
408.45999,36.42883,17.48100
410.45999,36.42783,17.47400
412.45999,36.42481,17.45700
414.45999,36.42082,17.43500
416.45999,36.41782,17.41200
418.45999,36.41583,17.40500
420.45999,36.41084,17.37900
422.45999,36.40582,17.34100
424.45999,36.40284,17.32400
426.45999,36.39981,17.30900
428.45999,36.39482,17.28300
