PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
0.40000,36.71676,25.81400
1.00000,36.71593,25.81600
1.88000,36.71566,25.81600
2.92000,36.71481,25.82100
3.92000,36.71488,25.82400
5.00000,36.71498,25.82600
6.08000,36.71406,25.82600
6.92000,36.71509,25.82600
7.96000,36.71591,25.82400
9.00000,36.71526,25.82600
10.24000,36.71591,25.82100
12.04000,36.71505,25.82300
14.08000,36.71659,25.82400
16.08000,36.72053,25.78200
17.68000,36.72112,25.75000
19.92000,36.72579,25.68700
21.96000,36.72534,25.69300
23.92000,36.72624,25.68400
25.96000,36.72522,25.67600
28.04000,36.72272,25.69800
30.04000,36.72486,25.71000
31.96000,36.73248,25.63800
33.92000,36.73316,25.57200
36.04000,36.73957,25.51300
38.08000,36.74136,25.47000
40.04000,36.74258,25.43700
41.96000,36.74957,25.37600
43.92000,36.75143,25.25300
45.92000,36.76200,25.22400
47.92000,36.77738,25.03700
50.08000,36.77803,24.93800
52.00000,36.77755,24.91500
53.96000,36.78470,24.85600
55.96000,36.79835,24.71100
57.96000,36.81089,24.51900
59.92000,36.81002,24.36600
61.96000,36.81528,24.23400
63.96000,36.82750,24.13600
65.96000,36.83485,23.81200
68.00000,36.84411,23.53300
70.04000,36.86222,23.23800
72.00000,36.90703,22.60900
73.92000,36.87696,21.55200
76.00000,36.84705,21.31900
78.04000,36.84446,21.25300
80.00000,36.83640,21.19200
82.00000,36.83242,21.16000
84.00000,36.82995,21.12600
86.00000,36.82700,21.07700
88.00000,36.83115,21.05400
90.00000,36.83885,21.00000
92.00000,36.83910,20.97800
93.96000,36.83780,20.95100
95.96000,36.83632,20.93100
97.96000,36.84474,20.92500
100.00000,36.84647,20.90600
102.04000,36.84245,20.87000
104.04000,36.83540,20.80900
106.00000,36.83703,20.75700
108.00000,36.81769,20.62500
110.04000,36.80065,20.53600
112.00000,36.78424,20.44600
113.92000,36.78153,20.42300
115.96000,36.77346,20.35800
118.04000,36.76377,20.29500
120.00000,36.75639,20.25300
122.00000,36.74876,20.22000
124.04000,36.74277,20.17700
126.00000,36.73742,20.13600
128.00000,36.72695,20.07500
130.00000,36.72287,20.05300
132.00000,36.71880,20.03200
134.00000,36.71548,20.01200
135.96001,36.72397,20.00500
138.03999,36.72720,19.98000
140.03999,36.72265,19.94900
142.08000,36.72349,19.93600
144.00000,36.72417,19.90200
145.96001,36.71985,19.84800
147.96001,36.72231,19.83000
150.00000,36.72250,19.82200
152.00000,36.72396,19.81100
154.00000,36.72741,19.78900
156.08000,36.72838,19.75400
158.08000,36.72458,19.69600
160.00000,36.71724,19.63500
161.96001,36.70916,19.58100
164.00000,36.70381,19.55300
166.03999,36.70149,19.53500
168.00000,36.69588,19.49800
170.00000,36.69397,19.47800
172.00000,36.69175,19.45600
173.96001,36.68455,19.41400
175.96001,36.67833,19.37700
177.92000,36.67260,19.34500
180.00000,36.67052,19.33100
182.08000,36.66920,19.31800
184.03999,36.67066,19.31400
185.96001,36.67051,19.29800
187.92000,36.67048,19.28600
189.96001,36.67332,19.27400
192.03999,36.67377,19.26600
194.03999,36.67252,19.24700
196.00000,36.67171,19.23500
197.96001,36.67149,19.21800
199.96001,36.67195,19.20700
202.00000,36.67179,19.18300
204.00000,36.67086,19.16400
206.03999,36.67220,19.14400
208.08000,36.67008,19.11400
210.03999,36.66653,19.08900
211.96001,36.66197,19.05400
213.96001,36.65704,19.00600
216.00000,36.65246,18.98100
218.03999,36.65120,18.97100
219.96001,36.65068,18.96700
221.96001,36.64990,18.95100
224.03999,36.64680,18.92800
226.03999,36.64434,18.90900
228.03999,36.64211,18.90100
230.03999,36.64208,18.89900
232.00000,36.64268,18.89800
234.00000,36.64172,18.88100
236.00000,36.63841,18.86300
238.03999,36.63770,18.85400
239.96001,36.63550,18.83700
241.96001,36.63392,18.82600
243.96001,36.63191,18.80400
246.00000,36.62883,18.78200
248.03999,36.62531,18.76100
250.03999,36.62454,18.75500
252.00000,36.62257,18.74200
253.96001,36.62071,18.72900
255.96001,36.61878,18.71200
257.95999,36.61565,18.69300
260.00000,36.61405,18.67800
261.95999,36.60967,18.65200
264.00000,36.60793,18.63700
266.04001,36.60546,18.61500
268.00000,36.59887,18.57900
269.95999,36.59569,18.56000
272.00000,36.59245,18.54300
274.00000,36.59116,18.53400
276.00000,36.58688,18.50500
277.95999,36.58324,18.48500
280.04001,36.57757,18.45300
282.00000,36.57599,18.44100
284.00000,36.57288,18.41800
286.04001,36.56601,18.37000
288.00000,36.56049,18.34700
290.00000,36.55850,18.33600
292.00000,36.55702,18.32500
294.00000,36.55277,18.30000
296.00000,36.54966,18.28200
298.04001,36.54672,18.26600
300.04001,36.54365,18.24900
301.95999,36.54193,18.23500
304.00000,36.53830,18.21100
306.04001,36.53633,18.20400
308.00000,36.53574,18.19700
309.95999,36.53141,18.17800
311.95999,36.52971,18.16900
314.00000,36.52883,18.15300
316.00000,36.52047,18.10700
318.00000,36.51765,18.09800
320.00000,36.51326,18.05800
322.00000,36.50726,18.02800
323.95999,36.50123,17.99900
325.95999,36.49785,17.97100
328.00000,36.48978,17.92400
330.00000,36.48588,17.90600
331.95999,36.48296,17.88700
333.95999,36.47604,17.83800
336.04001,36.47000,17.81300
338.07999,36.46551,17.79000
340.07999,36.46021,17.75400
342.00000,36.45638,17.72700
344.00000,36.45031,17.69400
345.95999,36.44365,17.66300
348.00000,36.44053,17.64800
350.04001,36.43880,17.63600
352.07999,36.43787,17.61900
354.07999,36.42942,17.55000
356.04001,36.41140,17.46600
357.95999,36.40785,17.43700
360.00000,36.40141,17.39300
362.00000,36.39197,17.33400
364.00000,36.38559,17.31200
366.00000,36.38408,17.29900
368.00000,36.38229,17.27500
370.00000,36.37207,17.21700
372.00000,36.36872,17.19500
374.00000,36.36447,17.17800
376.00000,36.36288,17.16800
378.00000,36.36160,17.14800
380.00000,36.35558,17.10900
381.95999,36.35202,17.09700
384.04001,36.35044,17.07400
386.04001,36.34094,17.01400
388.00000,36.33277,16.96900
389.95999,36.32912,16.95200
392.00000,36.32582,16.92500
393.95999,36.32095,16.90600
395.95999,36.31791,16.88400
398.04001,36.31300,16.86200
400.04001,36.31071,16.84000
402.00000,36.30446,16.79900
404.00000,36.29824,16.76500
406.00000,36.29499,16.73800
407.95999,36.28724,16.69100
410.00000,36.27820,16.63800
412.04001,36.27094,16.58600
414.04001,36.26169,16.54000
416.04001,36.25457,16.50000
417.95999,36.25159,16.48800
420.00000,36.24926,16.47500
422.04001,36.24582,16.44500
424.04001,36.23922,16.40100
426.00000,36.23285,16.37300
428.00000,36.22852,16.35300
430.00000,36.22579,16.34200
432.00000,36.22342,16.32400
433.95999,36.21931,16.29100
435.95999,36.21497,16.26000
437.95999,36.21039,16.23800
440.00000,36.20570,16.20500
442.04001,36.19999,16.16500
444.07999,36.19126,16.11800
446.00000,36.18575,16.06900
447.95999,36.17307,16.00300
450.00000,36.16933,15.98200
452.00000,36.16378,15.95000
454.00000,36.16025,15.93300
456.04001,36.15773,15.90400
458.04001,36.15170,15.86300
460.04001,36.14735,15.82400
462.04001,36.14023,15.79100
464.04001,36.13923,15.78700
466.04001,36.13912,15.78300
467.92001,36.13686,15.75900
469.92001,36.13063,15.71500
471.92001,36.11962,15.65200
473.92001,36.11286,15.61700
475.92001,36.10140,15.54900
478.00000,36.09435,15.51800
480.07999,36.08714,15.46100
482.04001,36.07956,15.41200
484.04001,36.07115,15.37600
486.00000,36.06979,15.35400
488.00000,36.05943,15.28600
490.00000,36.05103,15.23100
492.00000,36.04275,15.18500
494.04001,36.03427,15.12000
496.07999,36.02526,15.06600
498.04001,36.02000,15.03900
500.00000,36.01549,15.01600
502.00000,36.01417,15.00700
504.04001,36.00931,14.97900
506.00000,36.00799,14.95100
507.92001,36.00041,14.90600
510.00000,35.99634,14.87400
511.95999,35.98713,14.81800
514.03998,35.98252,14.79200
516.03998,35.97754,14.75700
518.00000,35.97423,14.72500
520.03998,35.96218,14.64700
522.00000,35.95452,14.59800
524.08002,35.94533,14.56100
525.96002,35.94355,14.55500
528.03998,35.94338,14.54400
530.00000,35.93496,14.48700
532.00000,35.92852,14.44300
533.96002,35.92436,14.41200
536.00000,35.91614,14.33400
537.96002,35.90252,14.26200
540.03998,35.89561,14.20500
542.00000,35.88503,14.14400
544.03998,35.88093,14.12300
546.00000,35.87754,14.10200
548.00000,35.87595,14.09100
550.00000,35.87277,14.07000
552.00000,35.87207,14.03200
554.00000,35.85759,13.95700
556.00000,35.85729,13.92800
557.96002,35.84353,13.84800
560.03998,35.83924,13.81500
562.08002,35.82912,13.76000
564.00000,35.82726,13.74000
565.96002,35.81958,13.68800
568.00000,35.81187,13.62800
570.03998,35.80526,13.58700
571.96002,35.79800,13.51500
573.96002,35.78059,13.44200
576.00000,35.77825,13.43400
578.03998,35.77755,13.42900
580.03998,35.77552,13.41600
582.03998,35.77405,13.40500
584.00000,35.77100,13.38200
586.03998,35.76625,13.33600
588.03998,35.75673,13.28300
590.03998,35.75473,13.26800
592.03998,35.75079,13.25100
594.03998,35.75114,13.23700
596.00000,35.74355,13.16400
598.03998,35.73290,13.10500
600.03998,35.72778,13.06400
602.03998,35.71539,12.99800
604.03998,35.71325,12.97300
606.00000,35.70224,12.89700
607.96002,35.69352,12.84800
610.00000,35.68892,12.81500
612.03998,35.68260,12.77100
614.00000,35.67843,12.71500
615.96002,35.66196,12.63600
617.96002,35.65861,12.62100
620.00000,35.65639,12.58600
622.00000,35.64501,12.50500
624.00000,35.63771,12.46200
626.00000,35.63174,12.42400
628.00000,35.62804,12.38600
629.96002,35.62083,12.34000
632.00000,35.61445,12.29800
634.03998,35.60996,12.26600
636.00000,35.60578,12.22400
637.96002,35.59781,12.16200
639.96002,35.59011,12.12300
641.96002,35.58728,12.07800
643.96002,35.57684,12.00500
646.00000,35.56820,11.94200
648.03998,35.55798,11.86800
650.00000,35.55373,11.82900
652.00000,35.54082,11.74100
653.96002,35.53367,11.70400
656.00000,35.53140,11.66800
658.00000,35.52226,11.61400
660.03998,35.51834,11.56400
662.00000,35.50685,11.51100
664.03998,35.50637,11.49800
666.00000,35.50220,11.44600
667.96002,35.49293,11.37500
669.96002,35.48498,11.33300
672.03998,35.48113,11.31300
673.91998,35.47790,11.27000
676.00000,35.46827,11.20200
678.03998,35.45919,11.12800
679.96002,35.45244,11.08200
682.08002,35.44782,11.05000
683.96002,35.44232,11.01100
686.00000,35.43777,10.98100
688.03998,35.43450,10.96400
689.91998,35.43333,10.95500
692.00000,35.43251,10.92600
694.00000,35.42824,10.86900
695.96002,35.42020,10.82000
698.00000,35.41143,10.76900
700.00000,35.40799,10.75900
701.96002,35.41157,10.76400
703.91998,35.41083,10.70900
705.91998,35.39772,10.62100
708.03998,35.38254,10.53300
710.00000,35.37847,10.50400
711.91998,35.37357,10.47300
714.00000,35.37294,10.44100
716.03998,35.35555,10.34500
718.03998,35.35086,10.31700
720.03998,35.34343,10.27500
722.03998,35.33808,10.24400
724.03998,35.33528,10.22200
726.00000,35.33267,10.17500
728.00000,35.31742,10.09100
730.00000,35.30711,10.03700
731.91998,35.30379,10.01600
