PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
2.97000,37.33494,27.56700
4.17000,37.33795,27.53600
6.17000,37.34795,27.51000
8.17000,37.35194,27.49300
10.27000,37.35694,27.49000
12.17000,37.35694,27.47400
14.17000,37.35894,27.45800
16.17000,37.35695,27.44700
18.17000,37.35394,27.43500
20.07000,37.35196,27.42200
22.17000,37.35195,27.41500
24.17000,37.35294,27.40700
26.17000,37.35397,27.40600
28.27000,37.35494,27.40100
30.17000,37.35595,27.39700
32.17000,37.35796,27.39400
34.27000,37.36094,27.38800
36.17000,37.36095,27.38200
38.17000,37.35995,27.37500
40.27000,37.36496,27.29900
42.07000,37.38494,27.03400
44.17000,37.45193,26.58800
46.47000,37.50393,26.23500
48.07000,37.49895,25.66600
50.17000,37.47694,25.14800
52.17000,37.45694,24.79900
54.17000,37.43695,24.65600
56.17000,37.41494,24.36700
58.17000,37.40694,24.10800
60.17000,37.39894,23.88500
62.17000,37.40993,23.71800
64.17000,37.41193,23.66600
66.17000,37.40895,23.58400
68.17000,37.41095,23.45300
70.17000,37.40895,23.35400
72.17000,37.41394,23.26400
74.17000,37.41595,23.19800
76.17000,37.41195,23.14700
78.17000,37.40695,23.08300
80.17000,37.39294,22.94200
82.17000,37.39094,22.81100
84.17000,37.38295,22.75900
86.17000,37.37792,22.64900
88.17000,37.37995,22.49800
90.17000,37.38194,22.41800
92.17000,37.38094,22.36300
94.17000,37.37994,22.33200
96.17000,37.37894,22.31600
98.17000,37.37693,22.25300
100.17000,37.37394,22.15500
102.17000,37.36994,22.05600
104.17000,37.36694,21.99700
106.17000,37.36496,21.98500
108.17000,37.36393,21.97200
110.17000,37.36394,21.96200
112.17000,37.36193,21.93800
114.17000,37.36393,21.91100
116.17000,37.35494,21.84200
118.17000,37.34994,21.80200
120.17000,37.34894,21.78100
122.17000,37.34394,21.75600
124.17000,37.33993,21.73400
126.17000,37.33894,21.72300
128.17000,37.33795,21.71500
130.17000,37.33695,21.68600
132.17000,37.33794,21.68000
134.17000,37.33594,21.62900
136.17000,37.33094,21.59000
138.17000,37.32594,21.55900
140.17000,37.31693,21.50200
142.17000,37.30794,21.43800
144.17000,37.30394,21.41800
146.17000,37.29695,21.37400
148.17000,37.28893,21.33000
150.17000,37.28494,21.30400
152.17000,37.27993,21.27400
154.17000,37.27596,21.25700
156.17000,37.27293,21.24900
158.17000,37.26894,21.23200
160.17000,37.26194,21.19500
162.17000,37.25294,21.14700
164.17000,37.23994,21.09200
166.17000,37.22393,21.01700
168.17000,37.20993,20.95300
170.17000,37.19694,20.89400
172.17000,37.18394,20.83800
174.17000,37.16395,20.74300
176.17000,37.14395,20.64200
178.17000,37.12794,20.56700
180.17000,37.11393,20.52200
182.17000,37.09394,20.44000
184.17000,37.06593,20.29100
186.17000,37.05294,20.23200
188.17000,37.04994,20.22800
190.17000,37.02894,20.14800
192.17000,36.98794,19.96300
194.17000,36.95493,19.84000
196.17000,36.93493,19.75700
198.17000,36.90493,19.61300
200.17000,36.87895,19.49600
202.17000,36.85994,19.41800
204.17000,36.84394,19.34200
206.17000,36.82993,19.28700
208.17000,36.79893,19.15000
210.17000,36.77194,19.02800
212.17000,36.74794,18.89500
214.17000,36.72294,18.76200
216.17000,36.70495,18.66400
218.17000,36.69294,18.61600
220.17000,36.67094,18.51600
222.17000,36.66293,18.47100
224.17000,36.65294,18.41400
226.17000,36.64992,18.40000
228.17000,36.64094,18.36300
230.17000,36.61993,18.23600
232.17000,36.61393,18.20700
234.17000,36.60295,18.15300
236.17000,36.59293,18.09500
238.17000,36.59194,18.08900
240.17000,36.58894,18.07600
242.17000,36.58294,18.04200
244.17000,36.57993,18.03200
246.17000,36.57594,18.01400
248.17000,36.56194,17.94100
250.17000,36.55293,17.89700
252.17000,36.54393,17.85000
254.17000,36.53793,17.82000
256.17001,36.53294,17.79900
258.17001,36.52694,17.76700
260.17001,36.51693,17.71400
262.17001,36.50593,17.66100
264.17001,36.48994,17.57800
266.17001,36.46794,17.44100
268.17001,36.45694,17.38500
270.17001,36.44394,17.32100
272.17001,36.42794,17.21800
274.17001,36.41693,17.15900
276.17001,36.41294,17.14300
278.17001,36.40393,17.08200
280.17001,36.39894,17.06000
282.17001,36.39393,17.03400
284.17001,36.38594,16.99000
286.17001,36.38094,16.95800
288.17001,36.37692,16.93400
290.17001,36.37494,16.92200
292.17001,36.37293,16.91300
294.17001,36.37094,16.90200
296.17001,36.36792,16.89100
298.17001,36.36193,16.86700
300.17001,36.34992,16.79500
302.17001,36.34494,16.75800
304.17001,36.34293,16.75000
306.27002,36.33995,16.73700
308.17001,36.33793,16.72700
310.17001,36.33493,16.71500
312.17001,36.32994,16.68800
314.17001,36.32793,16.66700
316.17001,36.32394,16.64700
318.17001,36.32193,16.63000
320.17001,36.31994,16.62200
322.17001,36.31794,16.61400
324.17001,36.31094,16.57300
326.17001,36.30093,16.51000
328.17001,36.29093,16.45500
330.17001,36.28193,16.40600
332.17001,36.27194,16.34700
334.17001,36.26593,16.32500
336.17001,36.25793,16.27900
338.17001,36.25093,16.23200
340.17001,36.24793,16.21400
342.17001,36.24192,16.18200
344.17001,36.23393,16.12800
346.17001,36.22594,16.07600
348.17001,36.22193,16.05400
350.17001,36.21794,16.03900
352.17001,36.20592,15.97100
354.17001,36.19494,15.89400
356.17001,36.18993,15.86300
358.17001,36.18793,15.85200
360.17001,36.18294,15.83400
362.17001,36.17393,15.77900
364.17001,36.17194,15.76800
366.17001,36.16893,15.75300
368.17001,36.16492,15.73400
370.17001,36.15993,15.69200
372.17001,36.15492,15.64200
374.17001,36.15492,15.63700
376.17001,36.15393,15.63600
378.17001,36.15093,15.62100
380.17001,36.14394,15.57900
382.17001,36.13695,15.53200
384.17001,36.13493,15.52400
386.17001,36.12994,15.48600
388.17001,36.12294,15.43700
390.17001,36.11993,15.41800
392.17001,36.11793,15.40900
394.17001,36.11692,15.40200
396.17001,36.11493,15.39300
398.17001,36.11293,15.38400
400.17001,36.10894,15.36500
402.17001,36.10493,15.33700
404.17001,36.10094,15.32100
406.17001,36.09193,15.26600
408.17001,36.08194,15.21000
410.17001,36.07293,15.16100
412.17001,36.06095,15.07600
414.17001,36.05593,15.05700
416.17001,36.04393,14.97500
418.17001,36.03693,14.93100
420.17001,36.03192,14.89700
422.17001,36.02693,14.86400
424.17001,36.02494,14.85200
426.17001,36.02393,14.84000
428.17001,36.02193,14.83000
430.17001,36.01792,14.80700
432.17001,36.01394,14.78200
434.17001,36.00993,14.76100
436.17001,36.00593,14.73900
438.17001,35.99694,14.67500
440.17001,35.99293,14.64200
442.17001,35.98693,14.60500
444.17001,35.97893,14.55100
446.17001,35.97493,14.52900
448.17001,35.97094,14.49300
450.17001,35.96693,14.46900
452.17001,35.96492,14.45700
454.17001,35.96393,14.45100
456.17001,35.96294,14.44800
458.17001,35.95692,14.41000
460.17001,35.94993,14.36400
462.17001,35.94192,14.31000
464.17001,35.93293,14.24500
466.17001,35.92593,14.19600
468.17001,35.91793,14.14900
470.17001,35.90993,14.08600
472.17001,35.90393,14.05400
474.17001,35.89693,13.99900
476.17001,35.89192,13.96700
478.17001,35.88493,13.91300
480.17001,35.88093,13.88100
482.17001,35.87693,13.85500
484.17001,35.87293,13.82200
486.17001,35.86893,13.78600
488.17001,35.86593,13.76600
490.17001,35.86293,13.75600
492.17001,35.85693,13.71200
494.17001,35.85292,13.67700
496.17001,35.84793,13.63400
498.17001,35.84693,13.62300
500.17001,35.84393,13.60800
502.17001,35.84193,13.59900
504.17001,35.83793,13.56400
506.17001,35.83593,13.55200
508.17001,35.83292,13.53700
510.17001,35.82593,13.50300
512.16998,35.81293,13.38500
514.16998,35.80493,13.32600
516.16998,35.79892,13.28700
518.16998,35.79393,13.24800
520.16998,35.78492,13.17700
522.16998,35.78193,13.15500
524.16998,35.78092,13.14800
526.16998,35.77992,13.14300
528.16998,35.77794,13.13500
530.16998,35.77393,13.10100
532.16998,35.77093,13.07700
534.16998,35.76692,13.05200
536.16998,35.76194,13.01300
538.16998,35.75893,12.99200
540.16998,35.75493,12.96400
542.16998,35.75292,12.95100
544.16998,35.74894,12.93300
546.16998,35.74492,12.90100
548.16998,35.74194,12.87500
550.16998,35.73793,12.84800
552.16998,35.73393,12.83000
554.16998,35.72392,12.73800
556.16998,35.72092,12.71600
558.16998,35.71993,12.71100
560.16998,35.71893,12.70800
562.16998,35.71392,12.68000
564.16998,35.70193,12.59200
566.16998,35.69392,12.51900
568.16998,35.68892,12.47700
570.16998,35.68792,12.46600
572.16998,35.68493,12.44900
574.16998,35.68293,12.42500
576.16998,35.68092,12.41300
578.16998,35.67993,12.40400
580.16998,35.67993,12.40200
582.16998,35.67994,12.40200
584.16998,35.67693,12.38900
586.16998,35.67194,12.34100
588.16998,35.67094,12.33400
590.16998,35.66992,12.32700
592.16998,35.66892,12.32000
594.16998,35.66693,12.30500
596.16998,35.66493,12.28700
598.16998,35.66293,12.27600
600.16998,35.66093,12.25600
602.16998,35.65894,12.24700
604.16998,35.65593,12.22300
606.16998,35.65093,12.18900
608.16998,35.64792,12.16600
610.16998,35.64192,12.12600
612.16998,35.63593,12.06400
614.16998,35.63393,12.04400
616.16998,35.63293,12.03700
618.16998,35.62993,12.01900
620.16998,35.62592,11.98100
622.16998,35.62193,11.95500
624.16998,35.61892,11.92500
626.16998,35.61693,11.91000
628.16998,35.61391,11.89600
630.16998,35.60793,11.84600
632.16998,35.60193,11.79400
634.16998,35.59692,11.75400
636.16998,35.58894,11.68800
638.16998,35.58494,11.65200
640.16998,35.58292,11.64500
642.16998,35.58092,11.63400
644.16998,35.57793,11.61000
646.16998,35.57592,11.59400
648.16998,35.57393,11.58000
650.16998,35.57092,11.56200
652.16998,35.56694,11.53300
654.16998,35.56193,11.49800
656.16998,35.55593,11.44900
658.16998,35.55193,11.40900
660.16998,35.54693,11.38000
662.16998,35.54193,11.34100
664.16998,35.53292,11.26200
666.16998,35.52693,11.21300
668.16998,35.52192,11.17300
670.16998,35.51593,11.12700
672.16998,35.51094,11.09600
674.16998,35.50493,11.03600
676.16998,35.49992,11.00100
678.16998,35.49393,10.94800
680.16998,35.48893,10.90900
682.16998,35.48392,10.85800
684.16998,35.47893,10.82700
686.16998,35.47692,10.80500
688.16998,35.47493,10.79300
690.16998,35.47293,10.78500
692.16998,35.47094,10.77000
694.16998,35.46493,10.72200
696.16998,35.46092,10.69000
698.16998,35.45792,10.66400
700.16998,35.45292,10.61700
702.16998,35.45193,10.60900
704.16998,35.45093,10.60700
706.16998,35.44993,10.60100
708.16998,35.44793,10.58700
710.16998,35.44594,10.57400
712.16998,35.44293,10.55400
714.16998,35.43992,10.52700
716.16998,35.43592,10.49900
718.16998,35.42994,10.45200
720.16998,35.42592,10.41100
722.16998,35.42193,10.39100
724.16998,35.41892,10.36800
726.16998,35.41493,10.33600
728.16998,35.40693,10.27400
730.16998,35.40292,10.23400
732.16998,35.40092,10.22000
734.16998,35.39792,10.20200
736.16998,35.39192,10.15600
738.16998,35.38393,10.10300
740.16998,35.37694,10.03000
742.16998,35.37292,9.99400
744.16998,35.37192,9.98300
746.16998,35.36892,9.96200
748.16998,35.36592,9.94100
750.16998,35.36293,9.91900
752.16998,35.35992,9.89700
754.16998,35.35593,9.86500
