PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
2.30000,,24.40400
3.50000,,24.40400
4.50000,,24.40000
5.60000,,24.40400
6.70000,,24.40300
7.90000,,24.40400
9.10000,,24.40300
10.30000,,24.40300
11.30000,,24.40200
12.20000,,24.41200
13.20000,,24.41300
14.10000,,24.40800
15.00000,,24.41100
15.70000,,24.40900
16.90000,,24.40900
18.20000,,24.41200
19.30000,,24.41100
20.60000,,24.41000
21.90000,,24.41200
23.30000,,24.41000
24.80000,,24.41200
26.30000,,24.40500
28.10000,,24.40500
29.70000,,24.37300
31.40000,,24.37700
33.20000,,24.37800
34.70000,,24.38000
36.50000,,24.38500
38.40000,,24.38600
40.10000,,24.37600
41.70000,,24.39200
43.00000,,24.39200
44.10000,,24.37800
45.20000,,24.37600
47.00000,,24.34400
48.00000,,24.33800
48.90000,,24.31400
49.80000,,24.31700
50.80000,,24.32800
51.90000,,24.33500
53.00000,,24.36700
54.20000,,24.35200
55.30000,,24.28800
56.20000,,24.30600
57.10000,,24.29100
57.90000,,24.29300
58.90000,,24.29300
60.90000,,24.32500
62.60000,,24.22200
64.10000,,24.17900
65.40000,,24.15800
66.80000,,24.06100
68.00000,,24.10400
69.20000,,24.06100
70.20000,,24.00200
71.10000,,23.98200
72.00000,,23.97400
72.80000,,23.96800
73.60000,,24.02100
74.70000,,24.07200
76.10000,,23.99300
77.30000,,23.83100
78.50000,,23.83400
79.60000,,23.83600
80.80000,,23.83700
81.80000,,23.83200
82.80000,,23.81000
84.00000,,23.74900
85.30000,,23.76800
86.40000,,23.68300
87.50000,,23.68200
88.60000,,23.63500
90.00000,,23.54100
91.30000,,23.44200
93.40000,,23.32200
94.30000,,23.31200
95.20000,,23.20300
96.10000,,23.23800
96.90000,,23.22400
97.80000,,23.20800
98.80000,,23.22900
99.90000,,23.23200
101.60000,,23.02000
103.50000,,22.70900
105.60000,,22.42700
107.20000,,22.28800
109.10000,,21.94600
111.20000,,21.84000
113.30000,,21.76500
115.70000,,21.64600
117.50000,,21.58000
119.40000,,21.47400
121.50000,,21.38700
123.70000,,21.37700
125.90000,,21.39800
127.40000,,21.45000
129.60001,,21.42800
131.89999,,21.34800
133.50000,,21.16300
135.00000,,21.14400
137.30000,,21.11700
139.60001,,21.10300
141.20000,,21.08400
143.39999,,21.09700
145.60001,,20.93300
147.10001,,20.90700
149.10001,,20.93900
151.20000,,20.91600
153.30000,,20.89000
155.30000,,20.82900
157.20000,,20.77800
159.20000,,20.68800
161.10001,,20.53200
163.50000,,20.40900
165.39999,,20.21000
167.20000,,20.14000
169.39999,,20.04300
171.70000,,19.92900
173.39999,,19.86400
175.39999,,19.81300
177.80000,,19.71700
179.60001,,19.54200
181.50000,,19.37700
183.30000,,19.34100
185.39999,,19.13300
187.60001,,18.89700
189.30000,,18.82000
191.50000,,18.67800
193.70000,,18.52400
195.39999,,18.39000
197.10001,,18.25800
199.39999,,17.94200
201.70000,,17.77400
203.50000,,17.75900
205.39999,,17.70100
207.20000,,17.56900
209.00000,,17.46500
211.39999,,17.41800
213.70000,,17.36100
215.50000,,17.27600
217.89999,,17.12600
219.50000,,17.09100
221.50000,,17.04000
223.60001,,16.99600
225.60001,,16.95300
227.60001,,16.76200
229.20000,,16.70300
231.39999,,16.67800
233.70000,,16.64500
235.70000,,16.59800
237.70000,,16.56500
239.70000,,16.51000
241.80000,,16.41500
243.50000,,16.33000
245.30000,,16.30100
247.60001,,16.26000
249.39999,,16.19700
251.10001,,16.14100
253.50000,,16.09000
255.39999,,16.07100
257.20001,,16.03400
259.70001,,15.98400
261.50000,,15.92100
263.39999,,15.89100
265.79999,,15.86200
267.70001,,15.83600
269.39999,,15.79300
271.79999,,15.70200
273.60001,,15.65700
275.29999,,15.64500
277.70001,,15.60300
279.39999,,15.54100
281.10001,,15.48100
283.39999,,15.41500
285.60001,,15.39200
287.39999,,15.36600
289.00000,,15.32500
291.20001,,15.28300
293.50000,,15.22500
295.70001,,15.24200
297.39999,,15.21400
299.10001,,15.16100
