PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
5.90000,37.26500,26.36100
6.60000,37.26500,26.36200
7.50000,37.26500,26.36400
8.30000,37.26500,26.36100
9.30000,37.26500,26.36500
10.40000,37.26500,26.36500
11.60000,37.26500,26.36800
12.60000,37.26400,26.36700
13.30000,37.26500,26.36600
14.30000,37.26500,26.36700
15.40000,37.26500,26.36800
16.50000,37.26600,26.36800
17.50000,37.26700,26.36800
18.50000,37.26600,26.36900
19.30000,37.27000,26.36900
20.30000,37.27700,26.37500
21.30000,37.28400,26.37800
22.50000,37.30300,26.38400
23.50000,37.33300,26.39200
24.60000,37.36800,26.39400
25.70000,37.37000,26.39300
26.60000,37.38000,26.37900
27.40000,37.38900,26.34900
28.40000,37.39400,26.32300
29.40000,37.39900,26.28500
30.40000,37.40200,26.25400
31.40000,37.40600,26.21500
32.40000,37.40900,26.16000
33.40000,37.40800,26.11600
34.60000,37.42900,25.82900
35.50000,37.45300,25.59200
36.40000,37.46300,25.51600
37.50000,37.46500,25.47700
38.60000,37.46700,25.39600
39.40000,37.46500,25.37600
40.30000,37.46700,25.31200
41.40000,37.46800,25.28200
42.40000,37.46800,25.26500
43.40000,37.46800,25.24600
44.50000,37.46900,25.21900
45.50000,37.46900,25.21200
46.60000,37.46900,25.19300
47.40000,37.46800,25.18700
48.30000,37.47000,25.16500
49.50000,37.46900,25.14500
50.70000,37.46900,25.13600
51.60000,37.47000,25.12400
52.50000,37.46900,25.11900
53.60000,37.46900,25.11500
54.50000,37.46900,25.10900
55.40000,37.46800,25.08100
56.50000,37.46700,25.04000
57.60000,37.46500,25.02900
58.70000,37.46500,24.98400
59.50000,37.46400,24.94300
60.40000,37.46400,24.90000
61.50000,37.46300,24.85900
62.60000,37.46200,24.83200
63.50000,37.46000,24.80500
64.40000,37.45900,24.77300
65.70000,37.45700,24.71300
66.60000,37.45500,24.66800
67.40000,37.45300,24.63800
68.60000,37.45000,24.58600
69.70000,37.44800,24.53400
70.50000,37.44200,24.50400
71.40000,37.44300,24.31400
72.60000,37.44200,24.26100
73.60000,37.44100,24.23100
74.30000,37.44100,24.21500
75.60000,37.44100,24.17100
76.60000,37.43900,24.15600
77.40000,37.43900,24.14800
78.50000,37.43800,24.13400
79.60000,37.43500,24.09800
80.50000,37.43300,24.00900
81.40000,37.43300,23.92200
82.60000,37.43100,23.84800
83.50000,37.42800,23.81400
84.40000,37.42900,23.80100
85.60000,37.42800,23.78100
86.50000,37.42700,23.76400
87.30000,37.42700,23.75000
88.40000,37.42600,23.73000
89.60000,37.42500,23.71100
90.70000,37.42300,23.68700
91.60000,37.42200,23.66100
92.50000,37.42100,23.63900
93.70000,37.41900,23.59800
94.60000,37.41800,23.57400
95.50000,37.41500,23.53700
96.70000,37.41200,23.35400
97.70000,37.41000,23.32900
98.70000,37.40900,23.30600
99.60000,37.40700,23.28800
100.40000,37.40600,23.26100
101.60000,37.40400,23.23500
102.60000,37.40300,23.21700
103.50000,37.40000,23.14400
104.40000,37.39800,23.08100
105.30000,37.39300,23.00800
106.50000,37.38600,22.93700
107.50000,37.37500,22.81300
108.50000,37.36200,22.76400
109.50000,37.35200,22.68500
110.50000,37.33900,22.63200
111.60000,37.32700,22.55800
112.70000,37.32400,22.50100
113.60000,37.33000,22.48300
114.50000,37.32900,22.48000
115.50000,37.32900,22.47700
116.50000,37.32600,22.46400
117.50000,37.32200,22.44300
118.30000,37.32200,22.42800
119.50000,37.32200,22.41200
120.50000,37.32000,22.38700
121.50000,37.31800,22.36600
122.50000,37.31400,22.30800
123.30000,37.30400,22.23000
124.30000,37.29900,22.19300
125.50000,37.29000,22.14300
126.50000,37.27900,22.10200
127.60000,37.27000,22.04100
128.60001,37.26400,22.00100
129.30000,37.24100,21.91000
130.50000,37.21100,21.80600
131.39999,37.19700,21.74900
132.30000,37.18100,21.66700
133.50000,37.17500,21.65000
134.70000,37.15300,21.53900
135.50000,37.14500,21.48600
136.39999,37.14400,21.46900
137.50000,37.15100,21.45300
138.39999,37.17500,21.50200
139.30000,37.17800,21.48500
140.50000,37.17200,21.44200
141.70000,37.16300,21.39400
142.60001,37.16300,21.37900
143.30000,37.15000,21.28200
144.39999,37.11900,21.10600
145.60001,37.10500,21.03000
146.70000,37.09100,20.91300
147.60001,37.08600,20.86400
148.39999,37.08500,20.85700
149.50000,37.08500,20.84000
