PRES_ADJUSTED,PSAL_ADJUSTED,TEMP_ADJUSTED
1.20000,32.56707,28.67400
2.00000,32.56802,28.67500
3.00000,32.56796,28.67400
4.04000,32.56797,28.67500
4.96000,32.56586,28.67300
5.92000,32.56957,28.67700
7.00000,32.57542,28.68300
8.00000,32.60054,28.69900
9.04000,32.60199,28.70000
10.24000,32.60623,28.70200
11.96000,32.58091,28.68900
13.96000,32.68219,28.74900
15.96000,32.80265,28.80400
18.00000,32.93277,28.86300
20.00000,34.06133,29.26500
22.04000,34.71161,29.37600
24.08000,34.78039,29.29800
26.00000,34.87822,29.24000
28.00000,35.09235,29.31000
29.92000,35.34224,29.25600
31.92000,35.54285,29.25800
33.96000,35.63416,29.25500
36.04000,35.62189,29.18100
38.04000,35.75723,29.30100
40.00000,35.87691,29.29500
41.96000,36.08184,29.21700
44.00000,36.16477,29.02400
45.96000,36.26196,28.88300
47.96000,36.21668,28.51700
50.00000,36.25265,28.38500
52.00000,36.31803,28.26100
53.96000,36.42721,27.54200
56.00000,36.45865,26.63800
58.04000,36.48333,26.07500
60.00000,36.48120,25.69600
61.96000,36.50141,25.42300
63.96000,36.47604,24.97500
65.96000,36.50980,24.66500
68.00000,36.49775,24.10600
69.96000,36.50275,23.91800
72.00000,36.49523,23.76500
74.00000,36.49507,23.61100
76.00000,36.48793,23.37300
78.00000,36.47545,23.19700
79.96000,36.48033,23.01600
82.00000,36.47423,22.76900
84.00000,36.47672,22.53700
86.00000,36.47099,22.31100
88.00000,36.47523,22.19500
89.96000,36.46506,21.98200
92.00000,36.45180,21.85200
94.00000,36.45119,21.76100
96.00000,36.45330,21.62900
97.96000,36.46274,21.55100
99.96000,36.47575,21.45900
101.96000,36.48144,21.36400
104.00000,36.48635,21.27800
106.00000,36.50282,21.17800
108.00000,36.49565,20.95100
110.00000,36.49750,20.80900
112.04000,36.51758,20.72500
114.00000,36.53040,20.63500
116.00000,36.54468,20.60500
117.96000,36.55811,20.51800
119.96000,36.55646,20.36300
122.00000,36.55645,20.28000
123.96000,36.55592,20.17800
126.00000,36.56656,19.98300
128.03999,36.56588,19.79500
129.96001,36.56666,19.59000
131.96001,36.55791,19.34700
134.00000,36.55349,19.30200
136.03999,36.55463,19.26900
138.03999,36.55468,19.18000
139.96001,36.54886,19.09400
141.96001,36.54102,19.00100
143.96001,36.52821,18.90200
146.00000,36.52236,18.84900
147.96001,36.51814,18.79400
149.96001,36.52003,18.74900
152.00000,36.50874,18.59600
